Distress,10E,"“Dizem que os olhos são as janelas da alma. Eu gosto de quebrar janelas e pegar o que há dentro.”
— Braids, invocadora da demência"
Rain of Tears,10E,"“Quando os mortais morrem, eles têm a família, os amigos e os compatriotas para chorar por eles. Quando a terra morre, tudo morre com ela, e não sobra ninguém para chorar.”
— Jacinta, patrulheira de Skyshroud"
Goblin Lore,10E,"“Agora, escute bem. Há muitos modos de comer insetos gosmentos, mas o melhor modo é esmagando-os entre duas lesmas.”"
Deluge,10E,"“Do mar veio toda a vida, e ao mar ela retornará. Quanto antes melhor.”
— Imperador Aboshan"
Lure,10E,Seu verdadeiro roubo foi roubar os soldados de seus postos.
Agonizing Memories,10E,"No final da guerra, quando a matança fica para trás, é que os maiores tormentos vêm à tona."
Tangle Spider,10E,Os rumores foram as únicas coisas que já escaparam de sua teia.
Treasure Hunter,10E,"“Os tesouros dos anciãos pertencem aos museus, não às mãos sujas dos ladrões de tumbas.”"
Hidden Horror,10E,"Se a presença do mal fosse óbvia, não seria tão perigosa."
Steel Golem,10E,"“Uma vez que você cria a perfeição, o que resta a ser feito?”
— Arcum Dagsson, maquinista soldeviano"
Juggernaut,10E,"Construídos sem um meio de guiá-los ou de detê-los, os juggernauts eram simplesmente direcionados à melhor defesa do inimigo e instruídos a atacar."
Sculpting Steel,10E,"Uma vez, uma artífice derrubou um desses num cofre cheio de moedas. Ela ainda não o encontrou."
Doubling Cube,10E,A superfície do cubo está pontuada com runas entalhadas que parecem se alterar quando não estão sendo observadas.
Citanul Flute,10E,Cada nota da flauta imita o chamado de uma besta diferente.
Dreamborn Muse,10E,"“Sua voz é percepção, penetrante e verdadeira.”
— Ixidor, escultor da realidade"
Denizen of the Deep,10E,"De acordo com uma lenda dos tritões, um habitante das profundezas engole o horizonte ao final de cada dia, trazendo o manto gélido da noite."
Root Maze,10E,"Pare por um breve momento para observar a espiral dos arbustos, o enroscar-se de um tronco, e o labirinto já venceu."
Rootwater Matriarch,10E,"Nas cruéis profundezas de Rootwater, os encantos dos residentes da superfície são inúteis... a não ser como iscas."
The Hive,10E,"“Seu zumbido faz meus ossos zunirem a quilômetros de distância.”
— Galenti, caçador de tesouros"
Chimeric Staff,10E,"O bastão desenrolou-se em um coro caótico ressonante, tornando-se uma incrível besta de lâminas sibilantes."
Graveborn Muse,10E,"“Sua voz é maldição, certa e inflexível.”
— Phage, a Intocável"
Field Marshal,10E,Ele é o único que consegue enxergar alguma coisa nos mapas sobrepostos e relatórios conflituosos.
Mortal Combat,10E,"A multidão gritava, os lutadores sangravam e os mortos empilhavam-se aos montes nas liças. Somente a Cabala podia vencer."
Hurkyl's Recall,10E,"A pesquisa de Hurkyl na Faculdade de Lat-Nam não foi suficiente para deter os dois irmãos, mas pelos séculos seguintes sua magia ensinou a moderação aos artífices."
Cephalid Constable,10E,Os cefálidas não policiam as pessoas. Eles policiam lealdades.
Beacon of Destruction,10E,"A bênção da Grande Fornalha é algo espetacular de se ver, mas a melhor vista tem um preço alto."
Enormous Baloth,10E,"Sua dieta consiste em frutas, plantas, animais silvestres pequenos, animais silvestres grandes, bosques, pomares, horticultores e pequenas cidades."
Elven Riders,10E,“Wirewood não pode esconder coisas grandes. Apenas com velocidade e perícia podemos sobreviver aqui.”
Beacon of Unrest,10E,Um grito agudo atravessa a noite e ecoa perdição por entre as nuvens.
Midnight Ritual,10E,"Enterre os velhos amigos bem fundo, para que eles não voltem cheios de vermes."
Fountain of Youth,10E,Dizem que as águas da fonte são as primeiras chuvas que caíram sobre Dominária.
Wall of Air,10E,"Quando falcões não estão a voar, cuidado com o céu deves tomar.
— Aforisma de Femeref"
Composite Golem,10E,O experimento de um artífice em engenharia de material cruzado encontrou seu propósito como intérprete entre culturas.
Whispersilk Cloak,10E,"Esses mantos estão tendo muita procura, tanto pelos assassinos quanto pelos que os temem."
Mind Stone,10E,"“Não é através da idade, mas sim da capacidade que se adquire sabedoria.”
— Titus Maccius Plautus, #Trinummus#"
Phyrexian Vault,10E,"“Os segredos de Phyrexia são caros. Você pagará em bronze e ossos, aço e nervos.”
— Kaervek"
Blowfly Infestation,SHM,"Quando o gigante Tollek Matamundo caiu morto, de seu cadáver brotou uma forma pútrida para dar continuidade ao seu nome."
Wildslayer Elves,SHM,"Alguns elfos combateram por tempo demais na profunda escuridão, tendo suas espadas enterradas freqüentemente em carnes contaminadas e em sangue envenenado."
Cinderhaze Wretch,SHM,"Uma fumaça densa se contorce em ondas, criando rostos perturbadores que dão gargalhadas e rangem os dentes para as espirais de fumaça."
Barrenton Medic,SHM,Seus sonhos são repletos de pós nocivos e do retinir de frascos.
Biting Tether,SHM,Uma corrente de mentiras tão forte quanto o aço.
Devoted Druid,SHM,"“O mana oculta-se em todas as coisas, até mesmo nas profundezas do próprio coração.”"
Magus of the Abyss,FUT,Ele ascende por uma escadaria de almas penadas combatendo o chamado contínuo do vácuo.
Grinning Ignus,FUT,"“Cuidado com o que oferece ao ígneo. Comida, sim. Até moedas. Mas nunca nada inflamável!”
 — Stovic, excêntrico da vila"
Ghostfire,FUT,"Apenas os que têm o dom do olho de Ugin, o dragão-espírito, podem ver seu bafo de fogo."
Nimbus Maze,FUT,"Quem encontra o centro da planície, encontra seu próprio centro."
Barren Glory,FUT,"“O único mundo ideal é um mundo vazio, sem ninguém para pecar ou declarar guerra.”
 — Tarran, mago do disco"
Magus of the Future,FUT,Aqueles com o dom da vidência têm um olho no presente e outro no futuro.
Arcanum Wings,FUT,"Nobres portam asas para alcançar as vilas celestes de seus semelhantes, trocando-as por um vestuário mais sofisticado quando lá chegam."
Stronghold Rats,FUT,"Nas masmorras da fortaleza, as sombras ocultam as pragas."
Tarox Bladewing,FUT,"Desprezando seus irmãos, que considerava insultos à sua linhagem, ele devorou cada um deles."
Narcomoeba,FUT,"Foi criada pelos Iquati como uma memória viva, que se recusa a ser esquecida."
Ramosian Revivalist,FUT,"A tradição Ramosiana está viva, mas seu nome já foi esquecido há muito tempo."
Sliver Legion,FUT,"Oculta no chilrear e murmurar pululante está uma mente inigualável, ainda jovem, porém que amadurece a cada minuto."
Magus of the Moat,FUT,"“Espíritos míticos circundam seus entes queridos, repelindo todos aqueles que carregam fardos de ódio.”"
Veilstone Amulet,FUT,Às vezes vagar invisível é pura ostentação.
Akroma's Memorial,FUT,"“Sem descanso. Sem piedade. Não importa o que aconteça.”
 — Inscrição do memorial"
Steamflogger Boss,FUT,"“Martelem o pino! Apertem a porca! O que estamos montando, a ninguém importa!”"
Magus of the Moon,FUT,"A força das marés da lua sangrenta contorcem e deformam o terreno, desenhando monólitos de pedra e terra em direção ao astro flamejante."
Cloud Key,FUT,A canção que emite ao ser girado dispara os trovões da revelação.
Glittering Wish,FUT,"Ela desejou ouro, mas não a força necessária para carregá-lo."
Second Wind,FUT,Caçadores de tempestade Vindr acreditam que as mesmas forças antigas que movem os ventos também movem mentes e corações mortais.
Magus of the Vineyard,FUT,"Surrado e destroçado por anos de sal e labuta, ele nunca desistiu de andar e semear. Somente agora, nesta época de renascimento, suas sementes criam raízes."
Scourge of Kher Ridges,FUT,A destruição lança sua própria sombra trêmula.
Even the Odds,FUT,"“Aqueles que são vencidos cantando o hino de batalha de Benália serão sempre vingados.”
 — Adom Capashen, comandante de Benália"
Dryad Arbor,FUT,"“Não toquem nas árvores, não quebrem seus galhos e digam apenas a pergunta para qual buscam resposta.”
 — Von Yomm, druida anciã, para seus pupilos"
Venser's Diffusion,FUT,"“Cada realidade é nada além de um sonho de outrem, e cada sonhador é, sem o saber, um deus.”"
Gift of Granite,FUT,A benção traz proteção ao abençoado e leveza à pedra.
Street Wraith,FUT,"As luzes da Rua Wyndmoor apagam-se à meia-noite e recusam-se a voltar a brilhar, pois temem iluminar o que se esconde na escuridão."
"Venser, Shaper Savant",FUT,Suas maravilhosas habilidades não são nada se comparadas ao maquinário que se desenvolve em sua mente.
Pooling Venom,FUT,O terreno somente pode conter veneno até um limite antes de começar a contra-atacar.
Sarcomite Myr,FUT,"“Uma visão horrível, sim, porém os sons. . . Seus tendões vibratórios e engrenagens roucas quase soam como música.”
 — Brudiclad, engenheiro Telchoriano"
Patrician's Scorn,FUT,O desprezo de Lady Farisa por tudo que é espalhafatoso e de mau gosto tornou-se ainda mais notório após sua morte.
Emblem of the Warmind,FUT,"“Uma só faísca é suficiente para incendiar uma floresta ressecada. Nossos corações, eu temo, estão secos demais para esse novo visitante.”
 — Elek barbalonga"
Sift,10E,Demore-se mais nos pensamentos que brilham mais.
Unsummon,10E,Os aprendizes tolarianos aprendem a liberar a energia etérea muito antes de aprender a controlá-la.
Benalish Knight,10E,"“Nós os chamávamos de ‘relâmpago de armadura’.”
— Gerrard do #Bons Ventos#"
Thrull Surgeon,10E,“Tire apenas uma parte do topo.”
No Rest for the Wicked,10E,"“A alma? Aqui, essas frivolidades não servem para nada.”
— Sitrik, sacerdote do nascimento"
Wall of Fire,10E,As chamas expelidas funcionam tanto como barreira quanto arma.
Rushwood Dryad,10E,"Para uma dríade, cada árvore da floresta é tanto uma porta quanto uma janela."
Twitch,10E,As batalhas são vencidas nas nuances.
Rule of Law,10E,"Indicados pelo próprio cã, os membros do tribunal garantem que todas as disputas sejam resolvidas com a máxima justiça."
Spitting Earth,10E,"“Dentro de cada um de vocês está o poder de um deslizamento de terra.”
— Kumano, a seus alunos"
Burrenton Forge-Tender,LRW,“Somos um clachan de ferreiros. A forja para nós é tão aconchegante quanto uma lareira numa noite de inverno.”
Plover Knights,LRW,Os cavaleiros são a principal atração de cada Festival Lammastide. Equipes de ginetes realizam intrépidas façanhas aéreas para delírio de todos abaixo.
Goldmeadow Harrier,LRW,"“É um fato que as pedras de funda do lado leste da beira do rio voam mais longe e com maior precisão.”
— Deagan, cenn de Burrenton"
Kithkin Harbinger,LRW,Seus ouvidos estão abertos até para a mais suave das vozes.
Wellgabber Apothecary,LRW,"“Vejo que você descobriu que os papões mordem. E a milícia vai estar atrás deste grupo? . . . Ah, você está ficando na cidade só para evitar a caçada de Nath. Esperto. Mas este emplastro. . .”"
Lys Alana Huntmaster,LRW,"Das camadas mais altas do Palácio de Luz D’Alba à sombra mais profunda de Toca da Corruíra, as notas prateadas da trombeta tremulam no ar, e todos que as ouvem sentem sua força."
Kinsbaile Balloonist,LRW,"Mesmo quando a ira de um gigante transforma o céu em uma tempestade caótica, o caminho do balonista jamais se abala."
Lammastide Weave,LRW,“Rasgar uma fita afasta os sonhos sombrios.”
Judge of Currents,LRW,"Embora as correntes das Vias mudem a cada ano, os sirenídeos nunca perdem a noção de onde estão nem de para onde estão indo."
Harpoon Sniper,LRW,"Feitos a partir de ossos de branquiogode, os espinharcos dos sirenídeos podem atravessar troncos de árvores com suas flechas."
Bog-Strider Ash,LRW,"“Se quiser testar a sabedoria, ofereça-a aos tolos e veja como eles a destroem.”"
Shields of Velis Vel,LRW,Os morfolóides podem alterar sua forma com base no que os seres ao seu redor mais desejam.
Oblivion Ring,LRW,Um círculo de açúcar e uma palavra de proibição.
Inkfathom Divers,LRW,"“Ninguém aprecia o sol e as águas rasas como quem conheceu as profundezas.”
— Lianda, do cardume de Riacho Rochoso"
Streambed Aquitects,LRW,"“Nós olhamos o rio e vemos só pedras espalhadas. Um sirenídeo olha e vê um mapa de Lorwyn.”
— Illulia, carvalma flamínea"
Sentinels of Glen Elendra,LRW,"Alguns dizem que o Vale de Elendra é imaginário, e que os boatos de sua existência não passam de traquinagem das fadas. Outros dizem que é o segredo mais bem guardado das fadinas."
Pestermite,LRW,As fadinas sabem quando não são bem-vindas. É exatamente por isso que aparecem.
Ethereal Whiskergill,LRW,Os pousiosábios discutem se os branquiogodes são nativos dos Meandros Escuros ou simplesmente uma sonhecência que virou realidade.
Faerie Trickery,LRW,As fadinas são tão rápidas e seu ciclo de vida tão fugaz que é difícil retribuir suas travessuras.
Glimmerdust Nap,LRW,Os sonhos dos gigantes são longos como o tempo e profundos como a terra. Por isso são estimados pelas fadinas caça-sonhos.
Footbottom Feast,LRW,"O odor de podridão e vinagre inunda o pântano, convidando os papões de todos os cantos a se reunirem em banquete."
Boggart Shenanigans,LRW,"Os papões divertem-se descobrindo novas sensações, desde a textura da pele de lontra ao grito de um companheiro moribundo."
Nath's Buffoon,LRW,"Smik aprendeu a dança élfica bem rápido. O passo mais difícil, e também o mais importante, era ficar longe da visão de Nath até ser chamado para se apresentar."
Ghostly Changeling,LRW,"Em locais desolados, os morfolóides podem tomar a forma de desejos, lembranças ou medos."
Eyeblight's Ending,LRW,"“Os desprovidos de beleza são o maior tumor de Lorwyn. Os peneiradores têm uma desagradável mas indispensável tarefa.”
— Eidren, perfeito de Lys Alana"
Warren-Scourge Elf,LRW,"“Se alguém pode associar uma virtude aos seca-olhos, é o talento que alguns conseguem ao livrarem-se deles. Eu já vi uma matança de papões ser executada com maestria artística.”
— Fiala, peneiradora de Folha D’Ouro"
Nectar Faerie,LRW,"“As imprevisíveis fadinas podem provocar tanto ensoamento quanto florescência.”
— Desmera, perfeito de Toca da Corruíra"
Dreamspoiler Witches,LRW,"No calar da noite, as fadas roubam sonhecência para sua rainha. Ao nascer do dia, inúmeras criaturas despertam fracas e vazias."
Black Poplar Shaman,LRW,"Ele absorve a dor de outro ent, o que o deixa amargo, mas viciado na sensação de agonia."
Nightshade Stinger,LRW,"“A maioria das fadas comete travessuras inofensivas. No entanto, de vez em quando uma passa de travessa a perversa.”
— Gaddock Teeg"
Peppersmoke,LRW,"Assim com estar aprisionado em um espirro perpétuo, o envenenamento por pó-feérico é ao mesmo tempo excitante e torturante."
Flamekin Brawler,LRW,"Quando ele bate, ele bate mesmo."
Inner-Flame Igniter,LRW,Uma luz que um exército pode seguir.
Smokebraider,LRW,“Faça silêncio e ouça o seu fogo interior. Só então você poderá trilhar o Caminho da Chama.”
Ceaseless Searblades,LRW,O fogo dos flamíneos é frio até que eles decidam o contrário.
Soulbright Flamekin,LRW,"Quando provocado, o fogo interno de um flamíneo queima mais quente que a forja de qualquer gigante."
Heat Shimmer,LRW,"“É melhor extinguir-se que derreter.”
— Expressão flamínea"
Quill-Slinger Boggart,LRW,"“Um bom dia em Prado Dourado é quando não passo a noite toda retirando espinhos do meu traseiro.”
— Calydd, lavrador kithkin"
Tar Pitcher,LRW,"“Titia Larva pegou uma cabra agonizante que ainda se contorcia em seus braços. Ao mesmo tempo, seu vilarejo decidiu compartilhar com ela uma saudação sensorial de piche quente. . .”
— Um conto da Titia Larva"
Caterwauling Boggart,LRW,"“Na minha opinião, aquele sapo pendurado no bastão não serve para absolutamente nada.”
— Gaddock Teeg"
Tarfire,LRW,"“Depois que Titia tirou a ferrugem de seus olhos, descobriu algo maravilhoso: o fogo havia transformado a cabra em algo com um cheiro apetitoso.”
— Um conto da Titia Larva"
Giant's Ire,LRW,A única sensação melhor que arremessar algo a um quilômetro é estraçalhar algo usando essa coisa que o estava realmente irritando.
Blades of Velis Vel,LRW,“A raça morfolóide sofre como nós. Precisamos nos unir para extinguir nossos tiranos!”
Moonglove Winnower,LRW,"Os peneiradores vivem para eliminar os seca-olhos, criaturas que os elfos julgam feias demais para existir."
Leaf Gilder,LRW,"Eidren, perfeito de Lys Alana, ordenou a centenas de árvores que se desenraizassem e reorganizassem de um modo que ele achava bonito. Foi assim que nasceu a Floresta de Folha D’Ouro."
Cloudcrown Oak,LRW,"“Os espertos constroem suas casas perto dos nubicumes. Se um falcão ou até mesmo uma fada tentar invadi-lo, irá parar direto em Trevovale numa pancada só.”
— Calydd, lavrador kithkin"
Oakgnarl Warrior,LRW,"“Perambulem o quanto quiserem, suas raízes permanecerão na terra vigorosa de sua Ascensão.”"
Kithkin Mourncaller,LRW,As caçadas de Eidren são muito perigosas. Todos temem a inevitável contagem dos mortos na caçada à sua presa.
Kithkin Daggerdare,LRW,"Os kith dançam suas danças elaboradas não apenas para celebrar os eventos de suas vidas, mas para formar uma união eterna de lealdade com os seus, uma união mais forte que o medo da própria morte."
Rootgrapple,LRW,"“Todos os segredos silvestres deste mundo estão entalhados entre meus anéis. As aberrações metálicas do pelentos podem apodrecer entre minhas raízes.”
— Colfenor, o Último Teixo"
Fertile Ground,LRW,"Bonito, valioso e delicioso — a tríade de um papão ladrão."
Thousand-Year Elixir,LRW,"Ironicamente, para inclinar o enorme jarro e tomar um gole, você precisaria da energia do tônico do gigante."
Moonglove Extract,LRW,"Diluída, a luvalua pode corroer um tecido vivo. Concentrada, uma gota mata um gigante."
Runed Stalactite,LRW,"Quando um morfolóide adota uma forma que nenhum outro morfolóide tenha adotado, uma runa aparece nas cavernas de Velis Vel para marcar o evento."
Springleaf Drum,LRW,"Após tentar com os salta-lodo por uma tarde inteira, Scratch decidiu que o riacho-carpa era a melhor escolha."
Wanderer's Twig,LRW,"Para cada árvore que cai, há inúmeros brotos aguardando para crescer."
Ponder,LRW,"“Nós vemos o mesmo céu que você, apenas através de uma lente diferente.”"
Merrow Commerce,LRW,"Os cardumes encontram-se e misturam-se nas fluviovias de Lorwyn. Na caótica interação, os sirenídeos renovam sua noção de comunidade ao apurar sua sagacidade e afiar suas habilidades comerciais."
Guardian of Cloverdell,LRW,"Embora sejam protetores de todas as criaturas, muitos ents têm uma afeição especial pelos empáticos kithkins."
Sunrise Sovereign,LRW,"Cem gerações ele guiou, cem exércitos sucumbiram a seus pés, mas ainda assim apenas cem palavras foram pronunciadas de sua boca, cada uma mais reverenciada que cem livros."
Veteran of the Depths,LRW,"Nas águas negras das Vias Sirenídeas repousam pedras que carregam marcas de inúmeras gerações, cada uma representando uma vitória dos soldados sirenídeos."
Makeshift Mannequin,LRW,"“Essa imitação vulgar vai acabar agora.”
— Desmera, perfeito de Toca da Corruíra"
Scarred Vinebreeder,LRW,"Para os elfos desfigurados, há poucas opções além da morte ou da urtigueira."
Elvish Promenade,LRW,"As castas indefectíveis e imaculadas formam as camadas mais baixas da sociedade élfica, com a casta de maior excelência acima. E no pináculo está o Perfeito, uma mistura magistral de aristocrata e predador."
Wings of Velis Vel,LRW,A mágica dos morfolóides concede desejos incomuns.
Silvergill Adept,LRW,"“Eu trago miudezas repletas de sabedoria, segredos perdidos pescados das ondas atentas.”"
Imperious Perfect,LRW,"Em uma cultura de beleza, os mais belos são venerados como deuses."
Faerie Tauntings,LRW,"Por trás das constantes travessuras das fadinas, existe uma sutil tendência oculta ao escárnio: a influência de Oona, sua misteriosa rainha."
Ingot Chewer,LRW,"Os elementais são idéias que receberam forma. Este aqui, por exemplo, é a idéia de ‘esmagação’.”"
Protective Bubble,LRW,Os habilidosos lemes sirenídeos garantem que suas cargas cheguem a tempo sem incidentes.
Consuming Bonfire,LRW,"“Os elfos usam os ents para livrar-se de nós. É hora de acabar com suas ferramentas.”
— Vessifrus, demagogo flamíneo"
Timber Protector,LRW,"Em sua presença, até o bosque mais ordinário se torna um bastião para revidar mágicas e derrubar exércitos."
Hearthcage Giant,LRW,Os flamíneos são apenas as luzinhas da sua lareira.
Ego Erasure,LRW,"Quanto tudo é tirado, todos são iguais."
Neck Snap,LRW,"“Nós sirenídeos não estamos em desvantagem quando lutamos em terra firme. Não temos a vulnerabilidade dos que respiram somente pela garganta.”
— Minnarin, reejerey sirenídeo"
Goldmeadow Stalwart,LRW,"A trama-mental une um clachan. Ao compartilhar as esperanças e medos uns dos outros, os habitantes da aldeia entram em ação ao mesmo tempo perante uma ameaça a qualquer um deles."
Merrow Reejerey,LRW,"Estáveis e silenciosos como as correntes profundas, os reejerey orientam o curso do cardume."
Lignify,LRW,"Bulgo parou, confuso. Que sussurro era aquele e por que se sentia tão rígido? E como seus #pés# poderiam ter tanta sede?"
Mad Auntie,LRW,"Uma parte perspicaz, uma parte astuta e muitas e muitas partes demente."
Boggart Loggers,LRW,"Titia Rocha emprestou machados para Nibb e Gyik, pensando que eles compartilhariam suas experiências com ela. Ela ainda está esperando que eles voltem."
Squeaking Pie Sneak,LRW,"“Por que nossas tortas guincham? É devido a todas as fadas, ratos e porcos-espinhos que colocamos dentro.”
— Borb, do vilarejo de Torta Guinchante"
Knight of Meadowgrain,LRW,"“Por tradição, nós não falamos por dois dias após a batalha. Se nossas proezas não falam por nós, o que mais pode ser dito?”"
Wizened Cenn,LRW,"“A trama-mental nos une como um só ser, parte de uma teia intricanda que se desataria mesmo que um só nó se desfizesse.”"
Immaculate Magistrate,LRW,"Os elfos da classe imaculada tecem a flora em criaturas vivas — algumas vezes para enfeitar um guerreiro de elite, outras para criar um trabalho artístico que respira."
Hunter of Eyeblights,LRW,"Snokk correu o mais rápido que pode, mas o barulho dos cascos só foi aumentando em seus ouvidos."
Flamekin Spitfire,LRW,"Alguns guerreiros flamíneos exploram a arte da coerência, uma antiga disciplina que canaliza o caos do fogo e focaliza-o com uma precisão cirúrgica."
Thundercloud Shaman,LRW,Ele não se importa com os desastres que suas tempestades causam desde que seu caminho fique limpo.
Herbal Poultice,LRW,"“Aplique uma folha de laranja na ferida ao amanhecer para limpá-la, e ao anoitecer para impedir que a mesma ferida aconteça de novo.”
— Superstição kithkin"
Mudbutton Torchrunner,LRW,O óleo espirra em seu crânio conforme ele se aproxima de seu destino: as Olimpíadas Lança-Sapos e a iluminação do Papão-Tocha.
Sower of Temptation,LRW,Um glamir o leva para longe de casa. O próximo lava de sua memória a idéia de que sua casa um dia foi em outro lugar que não a seu lado.
Thorn of Amethyst,LRW,"Extraído de uma caverna dos Meandros Escuros, ele brilha com mais intensidade quando ninguém está olhando."
"Sygg, River Guide",LRW,"“Se há um lugar que merece ser visitado, as Vias Sirenídeas passam por lá. E se há uma rota que merece ser tomada, este que vos fala já a tomou.”"
Lowland Oaf,LRW,“Não sei por que o pequeno ficou tão zangado. Ele pediu que o fizesse descer e eu fiz.”
Masked Admirers,LRW,"“A beleza determina o que é valor, e nós determinamos o que é beleza.”"
Gaddock Teeg,LRW,Sua sabedoria e seu espírito são tão grandiosos que muitos que o encontraram afirmam ter estado diante de um gigante de homem e falado com o mais sábio dos quatro ventos.
Arbiter of Knollridge,LRW,"Embora os gigantes sejam mortais, eles vivem por tanto tempo e em uma dimensão tão grandiosa que muitos dos povos pequenos não acreditam que eles um dia morram realmente."
Militia's Pride,LRW,"Se você puxar briga com um kithkin, prepare-se para brigar com todos."
Shapesharer,LRW,Mímica com mímica se paga.
"Doran, the Siege Tower",LRW,“Cada ano que passa desperta em seu interior as lembranças e a força. Empunhe seu coração e o mundo tremerá.”
Dolmen Gate,LRW,"As pedras de Lorwyn reverberam a energia do local de onde foram talhadas. Embora provenham de regiões longínquas, ainda chamam por seu lar quando o véu do silêncio cai sobre a terra."
Rings of Brighthearth,LRW,"“Sem as chamas não haveria ferramentas de aço, refeições cozidas, nem purificação do antigo para dar lugar ao novo.”
— Crença dos Lareiluz"
Horde of Notions,LRW,Até o mais velho dos ents era apenas uma bolota quando os primeiros mistérios de Lorwyn nasceram.
"Wort, Boggart Auntie",LRW,"A titia sempre sabe que frutas lamber, que kithkin enganar e o que fazer quando ambas as coisas dão errado."
"Wydwen, the Biting Gale",LRW,"Em um mundo de céus brilhantes e límpidos, ela é a tempestade negra no horizonte."
Fire-Belly Changeling,LRW,"“Meus ouvidos dizem que assobia. Meus dedos dizem que queima.”
— Titia Mosto"
Flamekin Bladewhirl,LRW,"“Os elfos podem tentar nos aprisionar, mas aprenderão que nosso espírito flamejante não pode ser extinguido.”
— Vessifrus, demagogo flamíneo"
Shimmering Grotto,LRW,"Uma vez por ano, os raios do sol alcançam a câmara secreta de Velis Vel, e os morfolóides reúnem-se de longe para banhar-se na intercadente luz."
Elvish Eulogist,LRW,"“Não importa nossa habilidade artística, nossas efígies nunca poderão sequer capturar a beleza vibrante de um elfo vivo. Talvez seja por isso que estamos de luto.”"
Mirror Entity,LRW,"Inconsciente da diversidade de Lorwyn, ele vê somente a si mesmo, refletido mil vezes."
Surgespanner,LRW,"Eles cavalgam em ondas de Éter, purificando qualquer coisa que possa poluir as Vias Sirenídeas."
"Brigid, Hero of Kinsbaile",LRW,"Graças a uma arqueira campeã, as fronteiras reais de Kinsbaile ficam à distância de uma flechada das construções."
Silvergill Douser,LRW,"O cardume Prateobrânquio monitora o tráfico das Vias, garantindo que o refugo não perturbe os viajantes."
Apothecary Initiate,SHM,O zelo dos kithkin faz com que escondam seu conhecimento de emplastros e remédios para que nenhuma ameaça externa possa se beneficiar de sua sabedoria.
Resplendent Mentor,SHM,A trama-mental concede um novo significado à expressão “conhecimento comum”.
Gravelgill Axeshark,SHM,"“Suas escamas afiadas dariam uma boa armadura, se permanecessem mortas.”
— Taeryn, armeiro cinzeríneo"
Sootwalkers,SHM,"“Por que permitir que a chama dos outros ardam se a nossa não o faz? Por que deixá-los contentes enquanto nós sofremos? Se deve haver sofrimento, que seja suportado por todos.”"
Merrow Grimeblotter,SHM,Os espirra-gosma passam tanto tempo nos Meandros Escuros que podem trazer uma parte consigo por onde quer que andem.
Whimwader,SHM,"“Pensamento? Trapaça? Progresso? Você só está o deixando faminto.”
— Abral, alquimista kithkin"
Elvish Hexhunter,SHM,"“Todos os tipos de maldições, pragas e infortúnios infestam o Pântano Sombrio. Nós os perseguimos com uma missão perigosa por vez.”"
Roughshod Mentor,SHM,"Ele não ouviu os gritos dos ents cujos galhos arrancava, nem dos elfos que esmagava sob seus pés. Ele via somente o caminho à sua frente."
Oona's Gatewarden,SHM,"“Agora que você viu Glen Elendra, dê uma boa olhada. Será a última coisa que verá.”"
Kitchen Finks,SHM,Aceite um favor de um trasgo e você estará fadado a aceitar outro.
Medicine Runner,SHM,"Os curandeiros élficos carregam frascos do bálsamo conhecido como brilhalba, e o reservam para aquelas feridas que as ervas não curam."
Manaforge Cinder,SHM,"Os místicos cinzeríneos colocam armadilhas para capturar sluaghs e outros espíritos das chamas, procurando extrair os segredos do fogo que seus próprios corações perderam."
Deepchannel Mentor,SHM,Os rios não podem mais proporcionar uma travessia segura nem para os viajantes nem para o comércio. São apenas vias para baderneiros e canais de sangue e desgraças.
Blistering Dieflyn,SHM,"Qualquer ferreiro kithkin adoraria capturar um dieflyn para seu forno, pois assim nunca mais precisaria coletar combustível novamente."
Worldpurge,SHM,A Aurora não é a única mágica capaz de refazer o mundo.
Mudbrawler Raiders,SHM,"Para alcançar a ravina do Rio Vinherrante, disseram a eles para tomar o atalho “através das montanhas”. Eles seguiram as indicações ao pé da letra."
Foxfire Oak,SHM,"“Os irmãos arderão com um fogo sobrenatural, e a chama consumirá e purificará nossa ira.”
— Mito de catástrofe dos ents"
Barrenton Cragtreads,SHM,"“É fácil se livrar dos papões. Basta jogar um pouco de carne de carneiro em outra direção. Já com os gigantes é um pouco mais difícil. Você precisa ser muito rápido para evitá-los. Os cinzeríneos são os mais difíceis, mas até mesmo eles têm medos a serem explorados.”"
Loamdragger Giant,SHM,"Os gigantes têm um sono longo e profundo, algumas vezes tão longo que cresce uma crosta de terra e um pouco de musgo sobre eles. Mas, inevitavelmente, algo perturba seu sono e eles acordam contrariados."
Rune-Cervin Rider,SHM,"Os seres belos estão em perigo constante. Os ginetes os conduzem a lugares seguros, antecipando-se à escuridão invasora."
Elsewhere Flask,SHM,"Uma noite, Oona engarrafou o céu. Na noite seguinte ela alinhou as estrelas e o liberou."
Drowner Initiate,SHM,Nada dá mais satisfação a um sirenídeo do que afogar o que ele não pode ter.
Old Ghastbark,SHM,"“Tome cuidado com as árvores que falam. Suas palavras são ameaças. E atenção com as que balançam e rangem. Elas também nos ameaçam, mas numa língua estrangeira.”
— #O Livro dos Outros Povos#"
Fulminator Mage,SHM,"“Terreno Perigoso Adiante — Volte”
— Aviso nas proximidades da antiga localização de Pyrtagh Cairn"
Wanderbrine Rootcutters,SHM,A maioria dos seres rastejantes conhece apenas os cruéis sirenídeos que habitam os charcos. Eles não podem nem imaginar a maldade que se esconde nos Meandros Escuros.
