Plover Knights,LRW,騎士是每次收穫節祭典的重頭戲。 一隊隊的騎士展演各種大膽戰技，讓底下的人看得開心。
Goldmeadow Harrier,LRW,"「此事早有明證：從黎明這側河岸射出的套索石飛得最遠最準。」
～布連屯仕紳迪根"
Kithkin Harbinger,LRW,再細微的聲音都逃不過她耳朵。
Wellgabber Apothecary,LRW,「我懂，你發現這道波尬咬痕了。 義勇軍不是追這個追很緊嗎？ ...啊，你留在鎮上好躲避納斯的行獵。 聰明。 瞧瞧這服糊藥...」
Lys Alana Huntmaster,LRW,從曉明殿最高的一層，直到蒙鳩地最暗的陰影，此號角的銀色音符在空氣中閃爍，讓聽聞者都為之牽動。
Kinsbaile Balloonist,LRW,即使巨人發怒讓天空強風亂颳，熱氣球兵的路線也不會被擾亂。
Lammastide Weave,LRW,「斷落的絲帶能把不祥眠夢趕走。」
Judge of Currents,LRW,雖然渠道的潮流年年不同，美洛從未分不清身在何處、該往何方。
Harpoon Sniper,LRW,美洛的脊弓以鬚嘴魚的骨頭製成，射出的箭能穿透樹幹。
Bog-Strider Ash,LRW,「若想測試智慧，不妨交給愚人好瞧瞧他們能如何將它搞壞。」
Shields of Velis Vel,LRW,化形可以依據四周活物最想要的東西來變化外型。
Oblivion Ring,LRW,糖蜜環圈與禁語一字。
Inkfathom Divers,LRW,"「若見過奧流，就不再會欣賞太陽與淺灘。」
～石溪群的黎安妲"
Streambed Aquitects,LRW,"「我們向河裡張望，只看到裂開的石頭。 有個美洛正在打量洛溫的地圖。」
～炎身燎靈師伊路蓮"
Sentinels of Glen Elendra,LRW,有人認為艾藍卓幽谷只是迷思，其傳說僅為仙靈的惡戲。 其他人則認為這是仙兒守護最嚴的秘密。
Pestermite,LRW,仙兒很清楚自己討人厭。 那正是他們現身的原因。
Ethereal Whiskergill,LRW,究竟鬚嘴魚是暗曲礁原有的生物或僅是萃夢之具現，靜修賢者為此爭辯不休。
Faerie Trickery,LRW,仙兒飛得快、生命又短，很難有機會因其惡戲付出代價。
Glimmerdust Nap,LRW,巨人之夢長似永時，深如大地。 對收穫眠夢的仙兒來說，是不可多得的珍寶。
Footbottom Feast,LRW,沼地瀰漫酸腐味，邀請著各繁殖地的波尬前來團聚歡宴。
Boggart Shenanigans,LRW,從水獺球到將死夥伴的吱叫，每種新感受都讓波尬迷醉不已。
Nath's Buffoon,LRW,史迷很快就學會了妖精舞蹈。 而最困難又最重要的步驟，就是在被納斯叫去表現之前別給他瞧見。
Ghostly Changeling,LRW,在最艱困的環境下，化形可能將外觀變化為奇想、回憶，或是恐懼。
Eyeblight's Ending,LRW,"「不具美感的東西是洛溫最大毒瘤。 篩除者的職責不討好，但的確必要。」
～黎撒拉那至美艾簡"
Warren-Scourge Elf,LRW,"「如果有人能把哪項美德與礙眼連在一起，那就是將它們處理掉時展現的天份。 我曾見過近乎藝術等級的波尬屠殺。」
～金葉篩除者菲雅拉"
Nectar Faerie,LRW,"「難以捉摸的仙兒有時搞破壞，有時也作好事。」
～蒙鳩地至美迪梅拉"
Dreamspoiler Witches,LRW,在夜間，仙靈偷走萃夢好獻給女王。 在黎明，無數生靈衰弱空洞地醒轉。
Black Poplar Shaman,LRW,它吸收其他樹妖的痛楚，自己卻也迷上與苦痛相伴的感覺。
Nightshade Stinger,LRW,"「大多數仙靈只是無害的搗蛋鬼。 但是，你不時地會碰上某個從搗蛋跨入惡意的傢伙。」
～加達提格"
Peppersmoke,LRW,仙靈塵的毒素提神又惱人，有如長期為打噴嚏所苦一般。
Flamekin Brawler,LRW,把人燙到最高點。
Inner-Flame Igniter,LRW,指引全軍的火光。
Smokebraider,LRW,「安靜傾聽內心火焰。 在那之後，你才能踏上火焰之道。」
Ceaseless Searblades,LRW,炎身的火焰只在他們不想燒時才會轉弱。
Soulbright Flamekin,LRW,炎身被挑撥之後，其內在火焰會比巨人的鍛爐還要猛烈。
Heat Shimmer,LRW,"「寧可燒盡，切勿熄滅。」
～炎身用語"
Quill-Slinger Boggart,LRW,"「金牧地的美好一天，是我不用花上整晚清理背上豪豬刺的日子。」
～潔英農夫卡力"
Tar Pitcher,LRW,"「尋寶大嬸抓到一隻山羊，這母羊在她懷中還扭著咩咩叫。 就在這時候，她的繁殖地決定要把熱焦油的感官經驗分享給她....」
～尋寶大嬸軼事"
Caterwauling Boggart,LRW,"「根據我的判斷，吊在棍子那端的那青蛙絕對不具任何意義。」
～加達提格"
Tarfire,LRW,"「大嬸把眼中的煤煙清理乾淨後，發現了件好事：火把那山羊變成某種聞起來很好吃的東西。」
～尋寶大嬸軼事"
Giant's Ire,LRW,能比把某東西丟到幾公里之外更痛快的，是用這方法把另一個讓你非常，非常不高興的東西砸爛。
Blades of Velis Vel,LRW,「化形與我們受一樣的苦。 我們得同心協力才能打倒暴君！」
Moonglove Winnower,LRW,篩除者與生俱來的使命就是消滅礙眼；那是妖精判定為醜陋得不該存在之物。
Leaf Gilder,LRW,黎撒拉那的至美艾簡命令數百株樹起身，好依照自己認定的美麗模樣重新栽下。 金葉林就此誕生。
Cloudcrown Oak,LRW,"「聰明人會把家建在雲冠樹附近。 如果哪個老鷹、甚至是仙靈想俯衝襲擊，就會給打飛到苜蓿谷去。」
～潔英農夫卡力"
Oakgnarl Warrior,LRW,「儘管漫遊，你的根總會留在所萌芽的堅固土壤中。」
Kithkin Mourncaller,LRW,艾簡的出獵充滿危險。 對著其獵物湧上時，所有人都害怕地將陣亡人數一次次重算。
Kithkin Daggerdare,LRW,潔英優雅地迴旋起舞，不只用來紀念生命中的大事，也建立起族人間堅定的忠誠連結，足以克服對死亡的恐懼。
Rootgrapple,LRW,"「這世上所有的森林秘密都刻在我年輪間。 而沒樹皮者的金屬劣物該在我樹根間腐壞。」
～末代紫杉柯芬諾"
Fertile Ground,LRW,漂亮，貴重，好吃～波尬小偷三準則。
Thousand-Year Elixir,LRW,矛盾的是，為了把這巨甕放斜來飲用，你必須以巨人興奮劑相助。
Moonglove Extract,LRW,若經稀釋，月地黃可以侵蝕生體組織。 若經萃取，只須一滴便可毒殺巨人。
Runed Stalactite,LRW,當化形變成其他同族未曾試過的形體，貝理貝洞窟便會出現符文以為紀錄。
Springleaf Drum,LRW,史刮試泥彈魚試了一下午，終於決定河鯉的聲音最好。
Wanderer's Twig,LRW,每倒下一株樹，就有無窮盡的新芽等著向上抽長。
Ponder,LRW,「我們見到的天空與你所見的一樣，只不過經由不同透鏡。」
Merrow Commerce,LRW,各群在洛溫的水道相遇混合。 藉由這活躍的交互影響，美洛的群體意識、智慧與交易技巧都隨之增長。
Guardian of Cloverdell,LRW,雖然樹妖關懷所有生物，但其中有許多特別偏愛能共感的潔英。
Sunrise Sovereign,LRW,他指引了上百世代，踩爛過上百軍隊，但也只說過上百個字，個個都比上百本書更受崇敬。
Veteran of the Depths,LRW,在美洛渠迴水處的石頭上，有著世世代代刻劃的計數痕跡，條條都代表著美洛士兵的勝利。
Makeshift Mannequin,LRW,"「這粗俗模仿現在結束了。」
～蒙鳩地至美迪梅拉"
Scarred Vinebreeder,LRW,外貌被毀的妖精，除了死與蕁麻藤之外沒什麼其他選擇。
Elvish Promenade,LRW,純良與無垢此二種姓構成妖精社會的底層，其上則是精英種姓。 而最頂層稱為至美，是貴族氣派與掠奪欲求的完美結合。
Wings of Velis Vel,LRW,化形魔法引發不尋常的願望。
Silvergill Adept,LRW,「我帶來知識的飾物，從傾耳浪間撈起的失落秘密。」
Imperious Perfect,LRW,在美感的文化中，會將最美麗者崇敬如神。
Faerie Tauntings,LRW,仙兒諸般惡戲背後都掩藏著一抹嘲弄，來自他們的神秘女王歐娜。
Ingot Chewer,LRW,元素是意念的具現。 這個就是「想打壞」的意念。
Protective Bubble,LRW,高明的美洛領道人一定能準時收到酬勞。
Consuming Bonfire,LRW,"「妖精利用樹妖把我們趕走。 該輪到我們把這工具清理掉。」
～煽火炎身維季佛"
Timber Protector,LRW,他只消現身，再尋常不過的樹叢都能化身為百咒不侵、千軍難破的堡壘。
Hearthcage Giant,LRW,炎身不過是他取暖所用的火種。
Ego Erasure,LRW,當一切都被剝奪，人人便得以平等。
Neck Snap,LRW,"「我們美洛在陸地上戰鬥也不該居劣勢。 那些只能從喉嚨呼吸的人比我們多一個弱點。」
～美洛理騎士米納林"
Goldmeadow Stalwart,LRW,紡思讓小村結為一體。 村人的希望與恐懼均與全體共享，只要威脅逼近任一個人，就能群起對抗。
Merrow Reejerey,LRW,理騎士沉穩如深流，引導群體的動向。
Lignify,LRW,伯高愣住了。 這沙沙聲響是怎麼回事，身體又為何如此僵硬？ 而他的腳怎會覺得那麼渴？
Mad Auntie,LRW,一份狡詐，一份智慧，以及很多，很多份的癲狂。
Boggart Loggers,LRW,點火大嬸把斧頭借給尼布與吉可，心想著之後可以聽他們分享經驗。 她還在等他們回來。
Squeaking Pie Sneak,LRW,"「我們這裡怎會吱吱響？ 都是我們藏的那些仙靈，老鼠，以及刺豬的聲音。」
～吱吱集的波普"
Knight of Meadowgrain,LRW,「根據傳統，在戰後兩天內我們絕口不提。 如果成就無法自顯光芒，又有什麼好提的？」
Wizened Cenn,LRW,「紡思將我們結成一體，如果有條線鬆脫，就會讓這精細的花樣散開。」
Immaculate Magistrate,LRW,無垢階級的妖精將植物織成活物～有時用來獻給出色戰士，有時用來創造無上藝術品。
Hunter of Eyeblights,LRW,史訥拼命地跑，但傳到耳朵裡的蹄聲卻越來越響。
Flamekin Spitfire,LRW,有些炎身戰士精研遠古的凝聚技術，這種訓練能駕馭混沌火焰，精準地聚於單點。
Thundercloud Shaman,LRW,只要能在面前清一條路，他才不在乎自己風暴帶來的災難。
Herbal Poultice,LRW,"「黎明把橘色葉子敷在傷口來清理，就可以讓同樣傷痛在黃昏前不再發生。」
～潔英的迷信"
Mudbutton Torchrunner,LRW,油一滴滴濺在頭顱上，他也逐漸接近最終點：擲蛙比賽與燒波尬火炬。
Sower of Temptation,LRW,一個幻法帶他離家千里。 下一個則將他對家園的記憶洗去，換成她所在的任一處。
Thorn of Amethyst,LRW,它是從深曲礁的洞窟中挖出來的，只在沒人看時放出明亮光芒。
"Sygg, River Guide",LRW,「只要是值得一去的地方，美洛渠都能抵達。 如果要問哪條路最適合，您已經在那路上了。」
Lowland Oaf,LRW,「我不知道為什麼那小東西那麼生氣。 他要我把他放下去，我就把他放下去。」
Masked Admirers,LRW,「美麗決定價值，而我們判定美麗。」
Gaddock Teeg,LRW,許多見過他的人都感覺面前挺立一位智慧廣博、身形偉岸的巨人，其智慧與精神令人佩服不已。
Arbiter of Knollridge,LRW,雖然巨人並非永生不死，但其壽命長到讓許多小傢伙無法相信他們真的會死。
Militia's Pride,LRW,如果與一個潔英交戰，就得準備與他們全體交戰。
Shapesharer,LRW,學得好，吃到老。
"Doran, the Siege Tower",LRW,「每個逝去年頭都在你心深處激盪回憶與力量。 揮動你的心，世界將為之震動。」
Dolmen Gate,LRW,洛溫的石頭與己身所從出之地互相呼應。 就算被帶往遠方，依舊能在四下寂靜時呼喚家園。
Rings of Brighthearth,LRW,"「若沒有火焰，就沒有鋼鐵工具、暖熱食物，也無法清理舊物好讓新物有空間成長。」
～明爐綱領"
Horde of Notions,LRW,就算是最老的樹妖，在洛溫最初神話誕生時也還是個橡實。
"Wort, Boggart Auntie",LRW,大嬸總是知道該舔哪顆莓子，該騙哪個潔英，還有這些事情搞砸之後該怎麼作。
"Wydwen, the Biting Gale",LRW,在明亮、天空無雲的世界中，她便是地平線上的黑暗風暴。
Fire-Belly Changeling,LRW,"「我耳朵說它嘶嘶叫。 我手指說它熱燙燙。」
～麥汁大嬸"
Flamekin Bladewhirl,LRW,"「妖精雖想囚禁我們，但終將明白火熱精神絕不受壓抑。」
～煽火炎身維季佛"
Shimmering Grotto,LRW,陽光在每年僅有一次射入貝理貝的密室中，化形會從遠方聚集而來，享受這不斷變幻的光線。
Elvish Eulogist,LRW,「不論我們的藝術技巧如何進展，所繪肖像絕對不可能捕捉活生生妖精的躍動風采。 或許這就是我們真正哀痛的原因。」
Mirror Entity,LRW,它沒察覺洛溫的多彩樣貌，視線中只有自己投向自己、反射千遍的視線。
Surgespanner,LRW,他們駕馭乙太波浪，將所有可能污染美洛渠的東西都沖走。
"Brigid, Hero of Kinsbaile",LRW,多虧了某位弓箭好手，讓英莊園的邊境從建物延長了一箭之遙。
Silvergill Douser,LRW,銀鰓群掌控渠道的流量，確保外來賤民不會干擾到趕路人。
Deeptread Merrow,LRW,「我在暗曲礁成功領航，卻使得墨湛群不高興。 他們自認是無與倫比的深潛者，但我只想提醒：他們無法擁有勇氣與狡詐這些好東西。」
Aquitect's Will,LRW,洛溫全境沒有美洛渠到不了的地方。
Hornet Harasser,LRW,"「雖然大嬸沒拿到蜂蜜，卻找到更有意思的東西。」
～尋寶大嬸軼事"
Goldmeadow Dodger,LRW,「我與巨人近得可以聞到他呼出的氣息，但對方依舊渾然不知。 不知道我這紀錄可以保持多久？」
Zephyr Net,LRW,仙靈把想當作裝飾品的人物掛在空中，比較著哪個聚群的作品能維持最久。
Stonybrook Angler,LRW,「天上，樹裡，土底都有水。 了解其動向，通曉其語言，以及內部流竄的暗流，你就能掌握一切活物。」
Boggart Birth Rite,LRW,大嬸高興地抱起啼哭的崽子， 「這傢伙長得真像百歐！ 說不定他會告訴我們在那裡見識的東西。」
Cenn's Heir,LRW,他以小村家族精神為支柱，但除非能學會如何展現自己的能力，才能以仕紳身分來管轄。
Facevaulter,LRW,若發現有新東西可以打爛，都會讓波尬興奮得忘掉誰會給踩扁。
Tideshaper Mystic,LRW,他以水滴與爍光描繪出僅存於飢渴心靈的世界。
Goatnapper,LRW,潔英山羊不過是拿來練習的。 真正的寶物，當然是巨人的雲山羊。
Thorntooth Witch,LRW,老樹一邊說著，樹枝一邊喀吱作響： 「小東西，你看來累極了。 來吧，喝一口我的溫釀。 它會讓你的活力立刻綻放。」
Kinsbaile Skirmisher,LRW,「如果哪個波尬膽敢接近族人，我馬上會曉得。 而且我會很不高興。」
Lys Alana Scarblade,LRW,在為美著迷的黎撒拉那，其刀鋒一劃區分了上流盛宴與糞堆覓食。
Dragon Roost,10E,巨龍自混沌山峰飛躍而出，如熔融怒流急速奔行。
War-Spike Changeling,MOR,"「洛溫的波尬不是夠多了嗎？ 難道不能換成羊？ 或是向日葵？」
～金牧地的歐力"
Changeling Sentinel,MOR,最令人不安的，莫過於把劍與跟你自己長得一樣的東西鎖在一起。
Game-Trail Changeling,MOR,"「這些可憐人呀，一輩子無法了解同個熟悉形體的樂趣；不過至少他們的外貌偶爾能變得尊貴美麗。」
～蒙鳩地至美迪梅拉"
Mothdust Changeling,MOR,"「看過化形飛到燈火裡嗎？」
～潔英農夫卡力"
Nath of the Gilt-Leaf,LRW,擁有王子氣度的不羈獵人。
Twinning Glass,LRW,要花上兩份工才能造出一面鏡子：熟練的金屬工匠在其中一面塗銀，自身的模糊投影則打磨另一面。
Lace with Moonglove,LRW,"「何者更毒：月地黃的花朵，或是妖精的心靈？」
～煽火炎身維季佛"
Hurly-Burly,LRW,"「事情像爐裡爆米花似地一發不可收拾。 歐力彈到豬圈裡頭，他的冠軍豬則壓在他身上，兩股尖叫聲聽來都像波尬一樣。」
～布連屯仕紳迪根"
Lairwatch Giant,LRW,巨人有數百年可以滋長恨意，打擾者都活該完蛋。
Crush Underfoot,LRW,"五根腳趾的墳墓
～潔英用語，意指
「巨人的腳印」"
Nameless Inversion,LRW,化形的影響可能造成戲劇性效果，其突然退卻也是一樣。
Stinkdrinker Daredevil,LRW,波尬總爭著要比別人帶回更厲害的東西，個個都希望自己的能像尋寶大嬸的收穫一樣出名。
Knucklebone Witch,LRW,每根骨頭都紀念著原主最棒的惡作劇。
Hunt Down,LRW,「兔腳羊與仙靈都不易獵捕，但我最愛的獵物是炎身。 他們被逼到無處可逃時，都會與我痛快打一場。」
Hamletback Goliath,LRW,"「如果你住在巨人背上，就只需要害怕一個人。」
～加達提格"
Favor of the Mighty,LRW,"「山為何要怕蒼蠅？ 巨人根本沒注意過我們，更別說懼怕了。」
～加達提格"
Summon the School,LRW,"「當美洛說話，聽的人也會長鰭。」
～潔英諺語"
Eyes of the Wisent,LRW,"平靜如野牛凝望
～妖精用語，意指「安全」"
Epic Proportions,LRW,小鬼變壯漢。
Surge of Thoughtweft,LRW,潔英將自身思想交織，製造出其他種族學不來的深層合作。
Mournwhelk,LRW,牠藏匿著洛溫少見的悲傷。
Fallowsage,LRW,據說在閒散的靜修賢者腦海中，陳年記憶仍在流動著。
Turtleshell Changeling,LRW,化形會不自主地模仿最接近者的外型，有時會把借來的殼換成借來的爪子。
Heal the Scars,LRW,妖精戰鬥魔法演變出兩個專項：製造帶疤傷口，以及無疤醫治傷口。 而政治會決定誰會得到哪一個。
Skeletal Changeling,LRW,雖然化形沒有真正的肉體與骨骼，依舊可以輕易模仿出來。
Gilt-Leaf Seer,LRW,迪梅拉把手下預言師弄瞎，好把自己的美貌深烙入她們最後的影像回憶中。 而這卻讓她們的預知能力大增。
Avian Changeling,LRW,牠今日隨鳥群飛翔。 明日牠醒來時，可能發現鳥群已不在，身體也變成陌生的型態。
Woodland Changeling,LRW,不論自己是否喜歡，化形都無法拒絕新型體的誘惑。
Warren Pilferers,LRW,「你到底要這些東西作什麼用？ 它們是死的。 我們活著。 夠簡單了吧。」
Thoughtseize,LRW,「任何眠夢都是醇厚的收穫。 不過，我還是偏好被時間消蝕、折磨著受苦心靈又充滿含義的夢想。」
Hillcomber Giant,LRW,巨人珍視自己在洛溫岩山上找到的化石，認為那是在時間中凍結的夢。
Battle Mastery,LRW,"「轟！ 轟！ 靴子大如牛車，斧頭好似落日。 砍倒妖精。 砍倒大樹。 就連小丘都得逃到山上去！」
～《小村軼聞錄》"
Axegrinder Giant,LRW,脾氣最糟的巨人通常是最厲害的武器匠。 其恨意驅使他們一面不斷以鍛爐打磨武器，一面自顧自地怒罵著。
Drowner of Secrets,LRW,美洛自認為洛溫傳統的守護者～也自認其職責包括了有需要時得修正之。
Kithkin Healer,LRW,紡思這種共感本能，讓潔英治療師不僅治標、更能治本。
Needle Drop,LRW,"「先是濱鳥與漂念精， 現在又掉下標槍大小的針。」
～潔英農夫卡力"
Glen Elendra Pranksters,LRW,被仙靈輪拉走的人，會發現自己孤身在千里之外。
Seedguide Ash,LRW,「願你能庇蔭三代的苗木。」
Forced Fruition,LRW,"「孩子，瓣中有瓣更見瓣。」 豐富幻影底下掩藏著事實。」
～靜修賢者尼迪夫"
Prowess of the Fair,LRW,妖精決鬥是場絕景：優雅的戰士，交碰的鋼鐵，然後是美麗飛散的血花。
Boggart Forager,LRW,"「伸進這洞，會少隻手。 伸進那洞，卻有寶藏。」
～大嬸警語"
Elvish Branchbender,LRW,「藤枝有何感覺？ 哼！ 操偶師要人偶跳舞，怎需要問它的想法？」
Final Revels,LRW,這甜香刺鼻的氣味一聞就令人興奮～或替人送終。
Elvish Handservant,LRW,妖精最難學會的就是謙卑。 得要有位巨人才能教會他們。
Exiled Boggart,LRW,在波尬之間，唯一算數的規則是：所有新的寶物與經驗都必須分享。 偷藏收獲者會犯下這唯一真正算數的滔天大罪。
Kithkin Greatheart,LRW,有時候好奇的巨人會挑個「小東西」來同行數日，卻不曉得這對小東西的生命有多大影響。
Spiderwig Boggart,LRW,點火大嬸是第一個戴上蜘蛛假髮的；這堆蜘蛛適合拿來穿戴而不適合吃掉。
Boggart Sprite-Chaser,LRW,"「大嬸讓仙靈明白了會飛的波尬能作怪到什麼地步，於是誕生一段美麗新友情。」
～尋寶大嬸軼事"
Fodder Launch,LRW,若要有噁心又致命的投射武器，交給波尬就行。
Oona's Prowler,LRW,仙靈皇后歐娜在艾藍卓幽谷深處綻放著，以諸般秘密滋養，用竊來眠夢茁壯。
Familiar's Ruse,LRW,仙靈天性善變，正好可當干擾魔法的生體透鏡。
Scapeshift,MOR,"「到了季末，遠比樹葉變色更大的改變正等著我們。」
～末代紫杉柯芬諾"
Blind-Spot Giant,LRW,這愛好獨居的巨人族很少會團隊合作， 但他偶爾也想聽到「往你下方左邊打」的叫聲。
Wild Ricochet,LRW,「早在你曾祖母的曾祖母還沒出生前，我就曉得這把戲了。」
Sylvan Echoes,LRW,要有領獵人的眼光才能辨識神秘獵物的輪廓。
Incremental Growth,LRW,"「在橋下吊隻老鼠，你的甘藍菜就會長到三倍大。」
～潔英的迷信"
Sensation Gorger,MOR,再多，再多，再多！
Maralen of the Mornsong,MOR,馬拉蘭把最重要的任務都交給薇莎，安卓，伊留娜～也就是薇安留聚群。
Hostile Realm,MOR,當強大元素誕生時，洛溫地表為之猛烈爆發。 炎身利用其落塵掩護好深入敵境。
Heritage Druid,MOR,"「研究當代與過往的崇高靈魂；修剪逸出血緣主幹的秘密。」
～金葉高位德魯伊緹拉"
Bosk Banneret,MOR,在細語樹叢深處，樹木記憶流傳數世紀；由綠與銅色構成的簡單旗標，代表了年輪數量比仙靈一生日子還要多的長者。
Kindled Fury,MOR,"「萬物均暗藏火焰。 修行就是為了在逐漸淡忘前將它展現出來。」
～炎身燎靈師伊路蓮"
Negate,MOR,祕術大師很欣賞此等絕妙弔詭： 他們深沉又複雜的祕法會導出簡單至極的結果～只需說出是或否兩字的能力。
Lunk Errant,MOR,"「一個就夠，」美洛觀察的結語。
「還太多了。」波尬同意著。"
Mosquito Guard,MOR,他瞄準目標如同蚊子般精確，但從不出聲讓人提防。
Rivals' Duel,MOR,他們只有一個共識：有一個得死。
Frogtosser Banneret,MOR,擲蛙人把羽毛，骨頭，以及過去劫掠的戰利品縫在戰旗上，相信這些倒楣鬼的憤怒會讓繁殖地更強大。
Stonehewer Giant,MOR,「不論體格多壯，沒帶武裝的戰士只不過是個蠢蛋。」
Sigil Tracer,MOR,「映影是真的。 你自身才是扭曲假象。」
Preeminent Captain,MOR,「如果你想要個能帶領弟兄上前線的模範，可以從前鋒部隊找起。」
Fendeep Summoner,MOR,「沒頂者並未遭遺忘。 我將達成誓言。 回到我身邊吧，伙伴；如同已回到你身邊的我。」
Ballyrush Banneret,MOR,潔英的戰旗只用兔腳羊身上最常曬到太陽之部位的羊毛織成。 牧羊人在剪羊毛之前，會紀錄下羊隻的每個動作。
Mind Spring,MOR,思緒碎片經過折射與散射，化為炫目智慧奔流而出。
Final-Sting Faerie,MOR,許多英雄的最後一眼，是看到利劍彼端的蔑笑。
Rhys the Exiled,MOR,曾是著名獵手與狼群使，現為尋覓自身路途的反叛者。
Bitterblossom,MOR,在洛溫的短暫午後時光，太陽會在地平線停留一會，剛好足以讓某些種類的紫羅蘭開花，散出作弄的香味。
Feudkiller's Verdict,MOR,「力量有各種形式，但若擁有心靈的力量，就能為人追隨。」 ～弒仇嘉藍妲
Brighthearth Banneret,MOR,此旗標象徵明爐的善意。 其密使將自族火焰專長禮贈給他族。
Stonybrook Banneret,MOR,美洛的閃爍旗標以鱒魚鱗片與小龍蝦鬚製成，在水中擺動時猶如閃電。
Burrenton Shield-Bearers,MOR,潔英的全身全靈都與小村聯成一體。 他們戰鬥起來勇猛無比，甚至不顧自身安危。
Wandering Graybeard,MOR,他的故事情節誇大程度一如其身高，還得長命如巨人才能全聽完。
Burrenton Bombardier,MOR,瓶子不但可拿來壓艙，能藉以控制方向，運氣好的話還可當成下方同伴的防護咒語。
Merrow Witsniper,MOR,「水界線上頭的世界必須好好監視～有必要時更得出手調整。」
Stingmoggie,MOR,被刺貓靈動過手腳的路徑，應該就會領人入歧途。
Blightsoil Druid,MOR,「瞧瞧死亡之美：潔白的骨頭躺在肥沃土壤上，月地黃鮮豔的花朵從底下的土地長出來。」
Earthbrawn,MOR,格利彌終於感到接觸了大自然～也覺得這經驗該與別人分享。
Prickly Boggart,MOR,"「就算沒刺，又有誰敢碰？」
～蒙鳩地至美迪梅拉"
Stream of Unconsciousness,MOR,夢想如此誘人，是因為人在其中感到力量無窮。 夢想如此危險，是因為那力量只是謊言。
Mutavault,MOR,有些貝理貝出生的化形雖從未返鄉，但其精髓也未曾離開。
Disperse,MOR,格瑞菲朝著天色皺眉。 雲朵破壞了這大好狩獵天； 他希望雲能趕快消失。 而在他頭上，雲朵也正朝著下方皺眉，並許下自己的希望。
Wolf-Skull Shaman,MOR,眾聲嚎叫回應了他的呼喚。
Swell of Courage,MOR,「塑潮可不光是弄出幾個水坑而已。」
Warren Weirding,MOR,"「此時才首度發現：波尬只有半個腦。」
～《他族通論》"
Weight of Conscience,MOR,有時「雙肩如荷世界之重」不只是誇飾法。
Weed-Pruner Poplar,MOR,"「百歐彎腰要拔些根來煮，卻沒想到根會把他給扯回去。」
～麥汁大嬸的故事"
Dewdrop Spy,MOR,只有歐娜身上的露珠，才清澈得足以透視受擾者的心靈。
Shard Volley,MOR,「讓山脈的利牙穿透壓迫者。」
Daily Regimen,MOR,自我放縱所打壞的，會由紀律重建。
Sage of Fables,MOR,「沒有不能賣的祕密。」
Cenn's Tactician,MOR,計畫雖碰上瓶頸，但她總能以同志忠誠來解決。
Spitebellows,MOR,災難張口襲擊平靜大地。
Idyllic Tutor,MOR,"「受福者面臨的所有生命習題，都將在適當的時機出現解決之道。」
～《潔英全考》"
Festercreep,MOR,腐行靈從不孤單。 它本身就是一波瘋狂傳染。
Hunting Triad,MOR,「礙眼很容易找； 循著不完美追蹤即可。」
Indomitable Ancients,MOR,"「只有歐度與廣軀才有力量來對抗毀滅者墨然。 他們的戰鬥持續了一百次日出，墨然最後累得倒地睡著。 他醒來後就變成了植樹者墨然。」
～《歐度與廣軀的故事》"
Everbark Shaman,MOR,「願你再度萌智，從種子長成幼苗，再長出感知。」
Boldwyr Intimidator,MOR,「現在大家都知道你算個啥了。」
Sage's Dousing,MOR,"「這些美洛跟這些搗蛋都該死！ 從靠近河邊以來，我每次打噴嚏都會弄得一身髒。」
～朝聖客灰兒"
Orchard Warden,MOR,「甫萌智的樹妖，其心靈與肢體都正年輕可塑，最能夠接受我們的教誨。」
Ambassador Oak,MOR,樹妖與妖精共享樹林的好處，但其實妖精只是覺得從高處往下看的風景不錯。
Elvish Warrior,MOR,優雅如鹿躍小溪，強悍如狼伏岸叢；妖精勇士是樹林的眼目，也是其未斂之利爪。
Weirding Shaman,MOR,每個波尬都有大嬸，卻不是每個都有媽。
Seething Pathblazer,MOR,"「炎身之葬儀既優雅又壯觀。 他們最大的恐懼便是死而無人聞問。」
～觀世者托列的旅行日誌"
Borderland Behemoth,MOR,巨人只會分享自身怒火。
Stenchskipper,MOR,"「許多人相信它具現了波尬的所有骯髒污穢。 我則認為它少碰為妙～而且該盡量躲到它上風處。」
～仕紳迪根"
Distant Melody,MOR,歐娜之歌有如走調的晚餐鈴聲。 所有仙靈都回到家中，只留下歐娜進餐，享用著他們獻上的竊來眠夢與流言。
Boldwyr Heavyweights,MOR,旅途上的巨人就算不願意，也一定會引人注目。
Graceful Reprieve,MOR,「在瀕死瞬間，我看到來世的景象；一片漆黑，不懷好意。 我想在暗境中藏身，卻被那道光拉了回來。」
Bramblewood Paragon,MOR,想自她劍下逃生的人，只不過能趴著死去而已。
Luminescent Rain,MOR,洛溫的暴風雨不會敲打村莊屋頂，只會以琥珀色閃電將小村完全浸透。
Vengeful Firebrand,MOR,戰士火焰從不熄滅。
Sunflare Shaman,MOR,能燃起已熄之心的火種。
Roar of the Crowd,MOR,孤單發聲猶如投石入海； 千人齊聲則能驚天動地。
Greatbow Doyen,MOR,「我的箭一定找得到你。」
Pack's Disdain,MOR,有如太陽之於花朵，族人的崇敬眼神正是妖精的養分。 若被阻絕，則必將枯萎。
Stonybrook Schoolmaster,MOR,美洛群很少是依約集合而成。 通常的模式是一個個熱心向學之士圍繞著智者，由此而自然誕生。
Declaration of Naught,MOR,每個故事都有個結局，即使是仙靈的故事也一樣。
