Boldwyr Intimidator,Intimidatore di Boldwyr,Creatura — Guerriero Gigante,"I Vigliacchi non possono bloccare i Guerrieri.
{R}: Una creatura bersaglio diventa un Vigliacco fino alla fine del turno.
{2}{R}: Una creatura bersaglio diventa un Guerriero fino alla fine del turno."
Storm Entity,Entità Tempestosa,Creatura — Elementale,"Rapidità
L’Entità Tempestosa entra in gioco con un segnalino +1/+1 su di essa per ogni altra magia giocata in questo turno."
Blade of the Sixth Pride,Lama del Sesto Branco,Creatura — Ribelle Felino,
Intervention Pact,Patto di Intervento,Istantaneo,"Il Patto di Intervento è bianco.
La prossima volta che una fonte a tua scelta ti infliggerebbe danno in questo turno, previeni quel danno. Guadagni un ammontare di punti vita pari ai danni prevenuti in questo modo.
All’inizio del tuo prossimo mantenimento, paga {1}{W}{W}. Se non lo fai, perdi la partita."
Ichor Slick,Icore Viscoso,Stregoneria,"Una creatura bersaglio prende -3/-3 fino alla fine del turno.
Ciclo {2} #({2}, Scarta questa carta: Pesca una carta.)#
Follia {3}{B} #(Se scarti questa carta, puoi giocarla pagando il suo costo di follia invece di metterla nel tuo cimitero.)#"
Centaur Omenreader,Centaura Indovina,Creatura Neve — Sciamano Centauro,"Fintanto che la Centaura Indovina è TAPpata, le magie creatura che giochi costano {2} in meno per essere giocate."
Bloodshot Trainee,Apprendista Sanguinario,Creatura — Guerriero Goblin,{T}: L’Apprendista Sanguinario infligge 4 danni a una creatura bersaglio. Gioca questa abilità solo se la forza dell’Apprendista Sanguinario è pari o superiore a 4.
Marshaling Cry,Urlo Marziale,Stregoneria,"Le creature che controlli prendono +1/+1 e hanno cautela fino alla fine del turno.
Ciclo {2} #({2}, Scarta questa carta: Pesca una carta.)#
Flashback {3}{W} #(Puoi giocare questa carta dal tuo cimitero pagando il suo costo di flashback. Poi rimuovila dal gioco).#"
Gibbering Descent,Discendenza Farfugliante,Incantesimo,"All’inizio del mantenimento di ogni giocatore, quel giocatore perde 1 punto vita e scarta una carta.
#Determinazione# — Salta il tuo mantenimento se non hai carte in mano.
Follia {2}{B}{B} #(Se scarti questa carta, puoi giocarla pagando il suo costo di follia invece di metterla nel tuo cimitero.)#"
Lucent Liminid,Liminid Lucente,Creatura Incantesimo — Elementale,Volare
Infiltrator il-Kor,Infiltrato il-Kor,Creatura — Farabutto Kor,"Ombra #(Questa creatura può bloccare o essere bloccata solo da creature con ombra.)#
Sospendere 2—{1}{U} #(Invece di giocare questa carta dalla tua mano, puoi pagare {1}{U} e rimuoverla dal gioco con due segnalini tempo su di essa. All’inizio del tuo mantenimento, rimuovi un segnalino tempo. Quando rimuovi l’ultimo, gioca la carta senza pagare il suo costo di mana. Ha rapidità.)#"
Henchfiend of Ukor,Seguace Immondo di Ukor,Creatura — Ogre,"Rapidità
Eco {1}{B} #(All’inizio del tuo mantenimento, se questo permanente è entrato sotto il tuo controllo dall’inizio del tuo ultimo mantenimento, sacrificalo a meno che non paghi il suo costo di eco.)#
{BR}: Il Seguace Immondo di Ukor prende +1/+0 fino alla fine del turno."
Knight of Sursi,Cavaliera di Sursi,Creatura — Cavaliere Umano,"Volare, aggirare
Sospendere 3—{W} #(Invece di giocare questa carta dalla tua mano, puoi pagare {W} e rimuoverla dal gioco con tre segnalini tempo su di essa. All’inizio del tuo mantenimento, rimuovi un segnalino tempo. Quando l’ultimo viene rimosso, gioca la carta senza pagare il suo costo di mana. Ha rapidità.)#"
Fatal Attraction,Attrazione Fatale,Incantesimo — Aura,"Incanta creatura
Quando l’Attrazione Fatale entra in gioco, infligge 2 danni alla creatura incantata.
All’inizio del tuo mantenimento, l’Attrazione Fatale infligge 4 danni alla creatura incantata."
Pact of Negation,Patto di Negazione,Istantaneo,"Il Patto di Negazione è blu.
Neutralizza una magia bersaglio.
All’inizio del tuo prossimo mantenimento, paga {3}{U}{U}. Se non lo fai, perdi la partita."
Yixlid Jailer,Carceriere Yixlid,Creatura — Mago Zombie,Le carte nei cimiteri perdono tutte le abilità.
Slaughter Pact,Patto del Massacro,Istantaneo,"Il Patto del Massacro è nero.
Distruggi una creatura non nera bersaglio.
All’inizio del tuo prossimo mantenimento, paga {2}{B}. Se non lo fai, perdi la partita."
Summoner's Pact,Patto dell'Evocatore,Istantaneo,"Il Patto dell’Evocatore è verde.
Passa in rassegna il tuo grimorio per una carta creatura verde, rivelala e aggiungila alla tua mano. Poi rimescola il tuo grimorio.
All’inizio del tuo prossimo mantenimento, paga {2}{G}{G}. Se non lo fai, perdi la partita."
Gathan Raiders,Predoni Gathan,Creatura — Guerriero Umano,"#Determinazione# — I Predoni Gathan prendono +2/+2 se non hai carte in mano.
Metamorfosi—Scarta una carta. #(Puoi giocare questa carta a faccia in giù come una creatura 2/2 pagando {3}. Girala a faccia in su in qualsiasi momento pagando il suo costo di metamorfosi.)#"
Snake Cult Initiation,Iniziazione del Culto del Serpente,Incantesimo — Aura,"Incanta creatura
La creatura incantata ha avvelenare 3. #(Ogniqualvolta infligge danno da combattimento a un giocatore, quel giocatore prende tre segnalini veleno. Un giocatore con dieci o più segnalini veleno perde la partita.)#"
Force of Savagery,Forza Selvaggia,Creatura — Elementale,Travolgere
Melancholy,Mestizia,Incantesimo — Aura,"Incanta creatura
Quando la Mestizia entra in gioco, TAPpa la creatura incantata.
La creatura incantata non STAPpa durante lo STAP del proprio controllore.
All’inizio del tuo mantenimento, sacrifica la Mestizia a meno che non paghi {B}."
Blood Knight,Cavaliere Sanguinario,Creatura — Cavaliere Umano,"Attacco improvviso, protezione dal bianco"
Ridged Kusite,Colamitropo,Creatura — Mutamagia Orrore,"{1}{B}, {T}, Scarta una carta: Una creatura bersaglio prende +1/+0 e ha attacco improvviso fino alla fine del turno."
Rathi Trapper,Trapper di Rath,Creatura — Farabutto Ribelle Umano,"{B}, {T}: TAPpa una creatura bersaglio."
Magus of the Tabernacle,Magus del Tabernacolo,Creatura — Mago Umano,"Tutte le creature hanno “All’inizio del tuo mantenimento, sacrifica questa creatura a meno che tu non paghi {1}.”"
Firefright Mage,Mago del Terrore Infuocato,Creatura — Mutamagia Goblin,"{1}{R}, {T}, Scarta una carta: Una creatura bersaglio non può essere bloccata in questo turno tranne che da creature artefatto e/o creature rosse."
Auramancer's Guise,Maschera dell'Auramante,Incantesimo — Aura,"Incanta creatura
La creatura incantata prende +2/+2 per ogni Aura ad essa assegnata e ha cautela."
Tidewalker,Viandante delle Maree,Creatura — Elementale,"Il Viandante delle Maree entra in gioco con un segnalino tempo su di esso per ogni Isola che controlli.
Evanescenza #(All’inizio del tuo mantenimento, rimuovi un segnalino tempo da questo permanente. Quando l’ultimo viene rimosso, sacrificalo.)#
La forza e la costituzione del Viandante delle Maree sono pari al numero di segnalini tempo su di esso."
Seal of Primordium,Sigillo dei Primordi,Incantesimo,Sacrifica il Sigillo dei Primordi: Distruggi un artefatto o un incantesimo bersaglio.
Scalpelexis,Scalpatore,Creatura — Bestia,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare o raggiungere.)#
Ogniqualvolta lo Scalpatore infligge danno da combattimento a un giocatore, quel giocatore rimuove dal gioco le prime quattro carte del suo grimorio. Se due o più di quelle carte hanno lo stesso nome, ripeti questo procedimento."
Vedalken Mastermind,Genio Vedalken,Creatura — Mago Vedalken,"{U}, {T}: Il proprietario riprende in mano un permanente bersaglio che tu controlli."
Merfolk Looter,Tritone Saccheggiatore,Creatura — Farabutto Tritone,"{T}: Pesca una carta, poi scarta una carta."
Peek,Sbirciare,Istantaneo,"Guarda la mano di un giocatore bersaglio.
Pesca una carta."
Aura Graft,Innesto dell'Aura,Istantaneo,Sposta un incantesimo bersaglio che sta incantando un permanente su un altro permanente che può incantare. Prendi il controllo di quell’incantesimo #(Questo effetto non termina alla fine del turno.)#
Aven Fisher,Pescatore Aviano,Creatura — Soldato Uccello,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare.)#
Quando il Pescatore Aviano viene messo in un cimitero dal gioco, puoi pescare una carta."
Hate Weaver,Tessitore di Odio,Creatura — Mago Zombie,{2}: Una creatura blu o rossa bersaglio prende +1/+0 fino alla fine del turno.
Might Weaver,Tessitore di Forza,Creatura — Mago Umano,"{2}: Una creatura rossa o bianca bersaglio ha travolgere fino alla fine del turno. #(Se sta per infliggere alle sue creature bloccanti danno da combattimento sufficiente a distruggerle, puoi farle infliggere il resto del suo danno al giocatore in difesa.)#"
Rage Weaver,Tessitore di Rabbia,Creatura — Mago Umano,{2}: Una creatura nera o verde bersaglio ha rapidità fino alla fine del turno. #(Può attaccare e {T} in questo turno.)#
Sky Weaver,Tessitore del Cielo,Creatura — Mago Metathran,{2}: Una creatura bianca o nera bersaglio ha volare fino alla fine del turno. #(Non può essere bloccata tranne che da creature con volare o raggiungere.)#
Spirit Weaver,Tessitore di Spiriti,Creatura — Mago Umano,{2}: Una creatura verde o blu bersaglio prende +0/+1 fino alla fine del turno.
Treacherous Urge,Impulso Sleale,Istantaneo,Un avversario bersaglio rivela la propria mano. Puoi mettere in gioco sotto il tuo controllo una carta creatura da quella mano. Quella creatura ha rapidità. Sacrificala alla fine del turno.
Utopia Vow,Giuramento di Utopia,Incantesimo — Aura,"Incanta creatura
La creatura incantata non può attaccare o bloccare.
La creatura incantata ha “{T}: Aggiungi un mana di un qualsiasi colore alla tua riserva di mana.”"
"Urborg, Tomb of Yawgmoth","Urborg, Tomba di Yawgmoth",Terra Leggendaria,Ogni terra è una Palude in aggiunta ai suoi altri tipi di terra.
Kor Dirge,Canto Funebre di Kor,Istantaneo,Tutto il danno che verrebbe inflitto in questo turno a una creatura bersaglio che controlli da una fonte a tua scelta viene invece inflitto a un’altra creatura bersaglio.
Retether,Re-imbrigliare,Stregoneria,Rimetti in gioco ogni carta Aura dal tuo cimitero. Solo le creature possono essere incantate in questo modo. #(Le carte Aura che non possono incantare una creatura in gioco rimangono nel tuo cimitero.)#
Magus of the Bazaar,Magus del Bazar,Creatura — Mago Umano,"{T}: Pesca due carte, poi scarta tre carte."
Skirk Shaman,Sciamano di Skirk,Creatura — Sciamano Goblin,Lo Sciamano di Skirk non può essere bloccato tranne che da creature artefatto e/o creature rosse.
Phantom Warrior,Guerriero Fantasma,Creatura — Guerriero Illusione,Il Guerriero Fantasma non può essere bloccato.
Cloud Sprite,Spiritello delle Nuvole,Creatura — Spiritello,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare o raggiungere.)#
Lo Spiritello delle Nuvole può bloccare solo creature con volare."
Telling Time,Predire il Tempo,Istantaneo,"Guarda le prime tre carte del tuo grimorio. Aggiungi alla tua mano una di quelle carte, mettine una in cima al tuo grimorio e una in fondo al tuo grimorio."
Academy Researchers,Ricercatori dell'Accademia,Creatura — Mago Umano,"Quando i Ricercatori dell’Accademia entrano in gioco, puoi mettere in gioco una carta Aura dalla tua mano assegnata ai Ricercatori dell’Accademia."
Fog Elemental,Elementale della Nebbia,Creatura — Elementale,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare o raggiungere.)#
Quando l’Elementale della Nebbia attacca o blocca, sacrificalo alla fine del combattimento."
Reviving Dose,Porzione Rivitalizzante,Istantaneo,"Guadagni 3 punti vita.
Pesca una carta."
Heart of Light,Cuore di Luce,Incanta Creatura,Previeni tutto il danno che verrebbe inflitto alla e dalla creatura incantata.
Samite Healer,Guaritore Bianco,Creatura — Chierico Umano,{T}: Previeni il prossimo punto danno che verrebbe inflitto a una creatura o a un giocatore bersaglio in questo turno.
Skyhunter Prowler,Predatore Solcacielo,Creatura — Cavaliere Felino,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare.)#
Cautela #(Questa creatura attacca senza TAPpare.)#"
Ghost Warden,Guardiana Fantasma,Creatura — Spirito,{T}: La creatura bersaglio prende +1/+1 fino alla fine del turno.
Bandage,Fasciatura,Istantaneo,"Previeni il prossimo punto danno che verrebbe inflitto a una creatura o a un giocatore bersaglio in questo turno.
Pesca una carta."
Hail of Arrows,Salva di Frecce,Istantaneo,La Salva di Frecce infligge X danni suddivisi come preferisci tra un qualsiasi numero di creature attaccanti bersaglio.
Steadfast Guard,Guardia Risoluta,Creatura — Ribelle Umano,Cautela #(Attacca senza TAPpare.)#
Wall of Swords,Muro di Spade,Creatura — Muro,"Difensore, volare #(Questa creatura non può attaccare, e può bloccare le creature con volare.)#"
Icatian Priest,Sacerdote di Icatia,Creatura — Chierico Umano,{1}{W}{W}: Una creatura bersaglio prende +1/+1 fino alla fine del turno.
Aura of Silence,Aura di Silenzio,Incantesimo,"Le magie artefatto e incantesimo che giocano i tuoi avversari costano {2} in più per essere giocate.
Sacrifica l’Aura di Silenzio: Distruggi un artefatto o un incantesimo bersaglio."
Tempest of Light,Tempesta di Luce,Istantaneo,Distruggi tutti gli incantesimi.
High Ground,Terreno Favorevole,Incantesimo,Ogni creatura che controlli può bloccare una creatura addizionale.
Grave Scrabbler,Raspatombe,Creatura — Zombie,"Follia {1}{B} #(Se scarti questa carta, puoi giocarla pagando il suo costo di follia invece di metterla nel tuo cimitero.)#
Quando il Raspatombe entra in gioco, se è stato pagato il suo costo di follia, puoi far tornare una carta creatura bersaglio da un cimitero in mano al suo proprietario."
Augur il-Vec,Augure il-Vec,Creatura — Chierico Umano,"Ombra #(Questa creatura può bloccare o essere bloccata solo da creature con ombra.)#
Sacrifica l’Augure #il#-Vec: Guadagni 4 punti vita. Gioca questa abilità solo durante il tuo mantenimento."
Llanowar Augur,Augure di Llanowar ,Creatura — Sciamano Elfo,Sacrifica l’Augure di Llanowar: Una creatura bersaglio prende +3/+3 e ha travolgere fino alla fine del turno. Gioca questa abilità solo durante il tuo mantenimento.
Emberwilde Augur,Augure di Emberwilde,Creatura — Sciamano Goblin,Sacrifica l’Augure di Emberwilde: L’Augure di Emberwilde infligge 3 danni a un giocatore bersaglio. Gioca questa abilità solo durante il tuo mantenimento.
Zoetic Cavern,Caverna Zootica,Terra,"{T}: Aggiungi {1} alla tua riserva di mana.
Metamorfosi {2} #(Puoi giocare questa carta a faccia in giù come una creatura 2/2 pagando {3}. Girala a faccia in su in qualsiasi momento pagando il suo costo di metamorfosi.)#"
Heartwood Storyteller,Cantastorie di Duramen,Creatura — Silvantropo,"Ogniqualvolta un giocatore gioca una magia non creatura, ognuno degli avversari di quel giocatore può pescare una carta."
Quiet Disrepair,Placido Sfacelo,Incantesimo — Aura,"Incanta artefatto o incantesimo
All’inizio del tuo mantenimento, scegli uno — Distruggi il permanente incantato; oppure guadagni 2 punti vita."
Kavu Primarch,Primarca Kavu,Creatura — Kavu,"Convocazione #(Ogni creatura che TAPpi mentre giochi questa magia ne riduce il costo totale di {1} o di un mana del colore di quella creatura.)#
Potenziamento {4} #(Puoi spendere {4} addizionale quando giochi questa magia.)#
Se è stato pagato il costo di potenziamento, il Primarca Kavu entra in gioco con quattro segnalini +1/+1 su di esso."
Oblivion Crown,Corona dell'Oblio,Incantesimo — Aura,"Lampo #(Puoi giocare questa magia in ogni momento in cui potresti giocare un istantaneo.)#
Incanta creatura
La creatura incantata ha “Scarta una carta: Questa creatura prende +1/+1 fino alla fine del turno.”"
Fleshwrither,Accapponapelle,Creatura — Orrore,"Trasfigurare {1}{B}{B} #({1}{B}{B}, Sacrifica questa creatura: Passa in rassegna il tuo grimorio per una carta creatura con lo stesso costo di mana convertito di questa creatura e metti in gioco quella carta. Poi rimescola il tuo grimorio. Gioca questa abilità solo quando potresti giocare una stregoneria.)#"
Spirit en-Dal,Spirito en-Dal,Creatura — Spirito,"Ombra #(Questa creatura può bloccare o essere bloccata solo da creature con ombra.)#
Previsione — {1}{W}, Rivela lo Spirito #en#-Dal dalla tua mano: Una creatura bersaglio ha ombra fino alla fine del turno. #(Gioca questa abilità solo durante il tuo mantenimento e solo una volta ogni turno.)#"
Witch's Mist,Foschia della Strega,Incantesimo,"{2}{B}, {T}: Distruggi una creatura bersaglio a cui sia stato inflitto danno in questo turno."
Petrified Plating,Rivestimento Pietrificato,Incantesimo — Aura,"Incanta creatura
La creatura incantata prende +2/+2.
Sospendere 2—{G} #(Invece di giocare questa carta dalla tua mano, puoi pagare {G} e rimuoverla dal gioco con due segnalini tempo su di essa. All’inizio del tuo mantenimento, rimuovi un segnalino tempo. Quando l’ultimo viene rimosso, gioca la carta senza pagare il suo costo di mana.)#"
Augur of Skulls,Augure dei Teschi,Creatura — Mago Scheletro,"{1}{B}: Rigenera l’Augure dei Teschi.
Sacrifica l’Augure dei Teschi: Un giocatore bersaglio scarta due carte. Gioca questa abilità solo durante il tuo mantenimento."
Aven Augur,Augure Aviano,Creatura — Mago Uccello,"Volare
Sacrifica l’Augure Aviano: Fai tornare fino a due creature bersaglio in mano ai loro proprietari. Gioca questa abilità solo durante il tuo mantenimento."
Deepcavern Imp,Imp della Caverna Profonda,Creatura — Ribelle Imp,"Volare, rapidità
Eco—Scarta una carta. #(All’inizio del tuo mantenimento, se questo permanente è entrato sotto il tuo controllo dall’inizio del tuo ultimo mantenimento, sacrificalo a meno che non paghi il suo costo di eco.)#"
Flowstone Embrace,Abbraccio di Mutaroccia,Incantesimo — Aura,"Incanta creatura
{T}: La creatura incantata prende +2/-2 fino alla fine del turno."
Delay,Ritardo,Istantaneo,"Neutralizza una magia bersaglio. Se la magia è neutralizzata in questo modo, rimuovila dal gioco con tre segnalini tempo su di essa invece di metterla nel cimitero del suo proprietario. Se non ha sospendere, guadagna sospendere. #(All’inizio del mantenimento del suo proprietario, rimuovi un segnalino da quella carta. Quando l’ultimo viene rimosso, il giocatore gioca la carta senza pagare il suo costo di mana. Se è una creatura, ha rapidità.)#"
Bonded Fetch,Apparizione Vincolata,Creatura — Omuncolo,"Difensore, rapidità
{T}: Pesca una carta, poi scarta una carta."
Molten Firebird,Pirofenice Rovente,Creatura — Fenice,"Volare
Quando la Pirofenice Rovente viene messa in un cimitero dal gioco, rimettila in gioco sotto il controllo del suo proprietario alla fine del turno e salta la tua prossima acquisizione.
{4}{R}: Rimuovi dal gioco la Pirofenice Rovente."
Big Game Hunter,Esperto di Caccia Grossa,Creatura — Assassino Ribelle Umano,"Quando l’Esperto di Caccia Grossa entra in gioco, distruggi una creatura bersaglio con forza pari o superiore a 4. Non può essere rigenerata.
Follia {B} #(Se scarti questa carta, puoi giocarla pagando il suo costo di follia invece di metterla nel tuo cimitero.)#"
Shivan Meteor,Meteora di Shiv,Stregoneria,"La Meteora di Shiv infligge 13 danni a una creatura bersaglio.
Sospendere 2—{1}{R}{R} #(Invece di giocare questa carta dalla tua mano, puoi pagare {1}{R}{R} e rimuoverla dal gioco con due segnalini tempo su di essa. All’inizio del tuo mantenimento, rimuovi un segnalino tempo. Quando l’ultimo viene rimosso, gioca la carta senza pagare il suo costo di mana.)#"
Magus of the Library,Magus della Libreria,Creatura — Mago Umano,"{T}: Aggiungi {1} alla tua riserva di mana.
{T}: Pesca una carta. Gioca questa abilità solo se hai esattamente sette carte in mano."
Dreamscape Artist,Artista Onirologo,Creatura — Mutamagia Umano,"{2}{U}, {T}, Scarta una carta, Sacrifica una terra: Passa in rassegna il tuo grimorio per trovare fino a due carte terra base e mettile in gioco. Poi rimescola il tuo grimorio."
Stingscourger,Fustigatore Urticante,Creatura — Guerriero Goblin,"Eco {3}{R} #(All’inizio del tuo mantenimento, se questo permanente è entrato sotto il tuo controllo dall’inizio del tuo ultimo mantenimento, sacrificalo a meno che non paghi il suo costo di eco.)#
Quando il Fustigatore Urticante entra in gioco, fai tornare una creatura bersaglio controllata da un avversario in mano al suo proprietario."
Magus of the Arena,Magus dell'Arena,Creatura — Mago Umano,"{3}, {T}: Scegli una creatura bersaglio che controlli. Un avversario sceglie una creatura bersaglio che controlla. TAPpa entrambe le creature. Ognuna di quelle creature infligge all’altra un ammontare di danni pari alla propria forza."
Mogg Fanatic,Mogg Fanatico,Creatura — Goblin,Sacrifica il Mogg Fanatico: Il Mogg Fanatico infligge 1 danno a una creatura o a un giocatore bersaglio.
Discombobulate,Scombussolare,Istantaneo,"Neutralizza una magia bersaglio. Guarda le prime quattro carte del tuo grimorio, poi rimettile a posto in qualsiasi ordine."
Incinerate,Incenerire,Istantaneo,Incenerire infligge 3 danni a una creatura o a un giocatore bersaglio. Una creatura a cui sia stato inflitto danno in questo modo non può essere rigenerata in questo turno.
Anaba Bodyguard,Guardia del Corpo di Anaba,Creatura — Minotauro,Attacco improvviso #(Questa creatura infligge danno da combattimento prima delle creature senza attacco improvviso.)#
Stun,Stordire,Istantaneo,"Una creatura bersaglio non può bloccare in questo turno.
Pesca una carta."
Uncontrollable Anger,Rabbia Incontrollabile,Incanta Creatura,"Puoi giocare la Rabbia Incontrollabile in qualsiasi momento in cui potresti giocare un istantaneo.
La creatura incantata prende +2/+2 e attacca ogni turno se può farlo."
Counsel of the Soratami,Consiglio dei Soratami,Stregoneria,Pesca due carte.
Crafty Pathmage,Mago dei Sentieri Astuto,Creatura — Mago Umano,{T}: La creatura bersaglio con forza pari o inferiore a 2 non può essere bloccata in questo turno.
Fugitive Wizard,Mago Fuggitivo,Creatura — Mago Umano,
Robe of Mirrors,Veste di Specchi,Incantesimo — Aura,"Incanta creatura #(Bersaglia una creatura mentre giochi questa carta. Questa carta entra in gioco assegnata a quella creatura.)#
La creatura incantata ha velo. #(Non può essere bersaglio di magie o abilità.)#"
Skyshroud Ranger,Ranger di Cielsudario,Creatura — Elfo,{T}: Puoi mettere in gioco una carta terra dalla tua mano. Gioca questa abilità solo quando potresti giocare una stregoneria.
Stalking Tiger,Tigre in Agguato,Creatura — Felino,La Tigre in Agguato non può essere bloccata da più di una creatura.
Canopy Spider,Ragno delle Fronde,Creatura — Ragno,Raggiungere #(Questa creatura può bloccare le creature con volare.)#
Femeref Archers,Arcieri di Femeref,Creatura — Arciere Umano,{T}: Gli Arcieri di Femeref infliggono 4 danni a una creatura attaccante bersaglio con volare.
Recover,Riesumazione,Stregoneria,"Riprendi in mano una carta creatura bersaglio dal tuo cimitero.
Pesca una carta."
Phyrexian Rager,Furia di Phyrexia,Creatura — Orrore,"Quando la Furia di Phyrexia entra in gioco, peschi una carta e perdi 1 punto vita."
Essence Drain,Risucchia Essenza,Stregoneria,Il Risucchia Essenza infligge 3 danni a una creatura o a un giocatore bersaglio e tu guadagni 3 punti vita.
Vampire Bats,Pipistrelli Vampiro,Creatura — Pipistrello,"Volare #(Questa creatura non può essere bloccata tranne che da creature con volare o raggiungere.)#
{B}: I Pipistrelli Vampiro prendono +1/+0 fino alla fine del turno. Gioca questa abilità non più di due volte per turno."
Stronghold Discipline,Disciplina della Fortezza,Stregoneria,Ogni giocatore perde 1 punto vita per ogni creatura che controlla.
Terror,Terrore,Istantaneo,"Distruggi una creatura non artefatto, non nera bersaglio. Non può essere rigenerata."
Afflict,Tormentare,Istantaneo,"La creatura bersaglio prende -1/-1 fino alla fine del turno.
Pesca una carta."
Serra's Embrace,Abbraccio di Serra,Incantesimo — Aura,"Incanta creatura #(Bersaglia una creatura mentre giochi questa carta. Questa carta entra in gioco assegnata a quella creatura.)#
La creatura incantata prende +2/+2 e ha volare e cautela. #(Non può essere bloccata tranne che da creature con volare o raggiungere, e attacca senza TAPpare.)#"
Sylvan Basilisk,Basilisco Silvano,Creatura — Basilisco,"Ogniqualvolta il Basilisco Silvano viene bloccato da una creatura, distruggi quella creatura."
Dross Crocodile,Coccodrillo delle Scorie,Creatura — Coccodrillo Zombie,
Sage Owl,Gufo Sapiente,Creatura — Uccello,"Volare
Quando il Gufo Sapiente entra nel campo di battaglia, guarda le prime quattro carte del tuo grimorio, poi rimettile a posto in qualsiasi ordine."
Distress,Angoscia,Stregoneria,Il giocatore bersaglio rivela la propria mano. Scegli una carta non terra da essa. Quel giocatore scarta quella carta.
Rain of Tears,Pioggia di Lacrime,Stregoneria,Distruggi una terra bersaglio.
Goblin Lore,Tradizione Goblin,Stregoneria,"Pesca quattro carte, poi scarta tre carte a caso."
Deluge,Allagamento,Istantaneo,TAPpa tutte le creature senza volare.
Lure,Richiamo,Incanta Creatura,Tutte le creature che possono bloccare la creatura incantata lo fanno.
Agonizing Memories,Ricordi Tormentosi,Stregoneria,Guarda la mano di un giocatore bersaglio e scegli due carte da quella mano. Mettile in cima al grimorio di quel giocatore in qualsiasi ordine.
Tangle Spider,Ragno del Groviglio,Creatura — Ragno,"Puoi giocare il Ragno del Groviglio in qualsiasi momento in cui potresti giocare un istantaneo.
Il Ragno del Groviglio può bloccare come se avesse volare."
Treasure Hunter,Cacciatore di Tesori,Creatura — Umano,"Quando il Cacciatore di Tesori entra in gioco, puoi riprendere in mano una carta artefatto bersaglio dal tuo cimitero."
Hidden Horror,Orrore Nascosto,Creatura — Orrore,"Quando l’Orrore Nascosto entra in gioco, sacrificalo a meno che non scarti una carta creatura."
Steel Golem,Golem d'Argento,Creatura Artefatto — Golem,Non puoi giocare magie creatura.
Relentless Rats,Ratti Spietati,Creatura — Ratto,"I Ratti Spietati prendono +1/+1 per ogni altra creatura sul campo di battaglia chiamata Ratti Spietati.
Un mazzo può avere un qualsiasi numero di carte chiamate Ratti Spietati."
Juggernaut,Juggernaut,Creatura Artefatto,"Il Juggernaut attacca a ogni turno se può farlo.
Il Juggernaut non può essere bloccato dai Muri."
Sculpting Steel,Acciaio da Scolpire,Artefatto,"Mentre l’Acciaio da Scolpire entra in gioco, puoi scegliere un artefatto in gioco. Se lo fai, l’Acciaio da Scolpire entra in gioco come copia di quell’artefatto."
Legacy Weapon,Arma dell'Eredità,Artefatto Leggendario,"{W}{U}{B}{R}{G}: Rimuovi dal gioco un permanente bersaglio.
Se l’Arma dell’Eredità finisce in un cimitero da qualsiasi zona del gioco, rivela invece l’Arma dell’Eredità e rimescolala nel grimorio del suo proprietario."
Doubling Cube,Cubo Moltiplicatore,Artefatto,"{3}, {T}: Raddoppia l’ammontare di ciascun tipo di mana presente nella tua riserva."
Citanul Flute,Flauto di Citanul,Artefatto,"{X}, {T}: Passa in rassegna il tuo grimorio per una carta creatura con costo di mana convertito pari o inferiore a X, rivelala e aggiungila alla tua mano. Poi rimescola il tuo grimorio."
Dreamborn Muse,Musa Onirigena,Creatura — Spirito,"All’inizio del mantenimento di ogni giocatore, quel giocatore mette nel proprio cimitero le prime X carte del proprio grimorio, dove X è il numero di carte nella sua mano."
Pariah,Pariah,Incantesimo — Aura,"Incanta creatura #(Bersaglia una creatura mentre giochi questa carta. Questa carta entra in gioco assegnata a quella creatura.)#
Tutto il danno che ti verrebbe inflitto viene invece inflitto alla creatura incantata."
Avatar of Might,Avatar della Potenza,Creatura — Avatar,"Se un avversario controlla almeno quattro creature in più di te, l’Avatar della Potenza costa {6} in meno per essere giocato.
Travolgere #(Se questa creatura sta per infliggere alle sue creature bloccanti danno da combattimento sufficiente a distruggerle, puoi farle infliggere il resto del suo danno al giocatore in difesa.)#"
Denizen of the Deep,Abitatore Profondo,Creatura — Serpe,"Quando l’Abitatore Profondo entra in gioco, fai tornare ogni altra creatura che controlli in mano al suo proprietario."
Root Maze,Labirinto di Radici,Incantesimo,Gli artefatti e le terre entrano in gioco TAPpati.
Rootwater Matriarch,Matriarca di Morteacque,Creatura — Tritone,{T}: Prendi il controllo di una creatura bersaglio fintanto che quella creatura è incantata.
The Hive,L'Alveare,Artefatto,"{5}, {T}: Metti in gioco una pedina creatura artefatto Insetto 1/1 con volare chiamata Vespa. #(Non può essere bloccata tranne che da creature con volare o raggiungere.)#"
Chimeric Staff,Bastone Chimerico,Artefatto,{X}: Il Bastone Chimerico diventa una creatura artefatto Costrutto X/X fino alla fine del turno.
Head Games,Giochi di Comando,Stregoneria,"Un avversario bersaglio mette le carte della sua mano in cima al suo grimorio. Passa in rassegna il grimorio di quel giocatore per altrettante carte. Il giocatore aggiunge quelle carte alla sua mano, poi rimescola il suo grimorio."
