Bottle Gnomes,10E,補強……それとも保養？
Coat of Arms,10E,"おいっち、にぃ、さん、しぃ
おあとは、しらんしぃ"
Consume Spirit,10E,"お前の血、お前の骨、お前の魂――みんな私のもの。
――ゲスの下僕、メイヴァー"
Sunken Hope,10E,"敵の希望なんかには関心が無いね。 希望は波のようなものだ。 すぐに去ってしまうんだから。
――ラクァタス大使"
Kavu Climber,10E,"枝の折れる音や葉の擦れる音がして、その直後にすさまじいうなり声が上がったんだ。 私の仲間は、上から降ってきた死を逃れる術すら無かったよ。
――エルフの吟遊詩人、タシーン"
Creeping Mold,10E,カビは壁を越えて石の割れ目に入り込んだ。光る白い石はとうとう耐え切れずに破裂した。
Cruel Edict,10E,"次にいう言葉は慎重に選びなよ。 お前の最期の言葉なんだから。
――触れられざる者フェイジ"
Demolish,10E,"鋼ぶっ叩きゃ型あわせ。
うまくいかなきゃ ぶち壊せ。
― ドワーフの鍛冶屋の歌"
Demon's Horn,10E,その曲がり様は、生と死の絡み合いを模している。
Demystify,10E,"幻影とは、現実に根ざしていないものの支えに過ぎない。
――チョー＝マノ"
Diabolic Tutor,10E,最高のアイデアは、往々にして最低の心から生まれるんだ。
Dragon's Claw,10E,すでに手から離されたにもかかわらず、それは今でも敵を掴んでいる。
Drudge Skeletons,10E,"死者は兵士に絶好である。 命令に逆らうこともなければ、降伏することもありえない。しかも、身体のどこかが取れたぐらいでは戦いをやめないのだから。
――ネビニラル「ネクロマンサーの手引き」"
Elvish Berserker,10E,怒り狂った狂戦士が暴れると、敵は枯れ葉の掃き寄せが吹き散るように蹴散らされてしまう。
Elvish Champion,10E,"葉こそ無数の刃なり。
無数の敵と戦うためのものなり。
――エルフの賛歌"
Elvish Piper,10E,"ガイアから世界が始まり、世界は静かだった。 ガイアから世界のエルフが生まれ、世界はもはや静かではなくなった。
――エルフの教え"
Llanowar Sentinel,10E,"森には葉っぱって名前の目がいっぱいあるわ。
――ウェザーライト号のミリー"
Evacuation,10E,"私がそよ風を吹かせたら、あなたの兵士なんか煙みたいなものよ。
――西風の魔道士アレクシー"
Festering Goblin,10E,生きてたころ、奴は臭くて病気持ちだった。 死んでからだって、そんなに変わらないよ。
Earth Elemental,10E,大地の精霊は、石のごとき永遠の強さと、山のごとき忍耐を備える。 住まう大地と深く結ばれし原初よりの定めゆえ、大地の精霊は万事を長い目で見る。 短命なる死すべき定めの生き物たちの衝動的な性急さなど、大地の精霊にとっては軽侮の対象でしかない。
Wild Griffin,10E,"グリフィン乗りの部隊を持つ夢は、コストがかかりすぎるために諦めた。 グリフィンが一匹を馴らすのまでに、訓練官が三人食われてしまうのだ。
――キイェルドーの王、ダリアン"
Highway Robber,10E,今夜はお金をいただきますよ、奥様。それから、お命もね。
Furnace of Rath,10E,灼熱洞は、終末の炎を操る次の主人を待ち続けている。
Giant Spider,10E,"ムルタニの下で修行してたとき、何時間も座ってヤヴィマヤの蜘蛛を見てろって言われたことがあるわ。 おかげで、忍び寄りとか、辛抱とか、風のドレイクを罠にかける最高の方法とかが学べたわね。
――ウェザーライト号のミリー"
Glorious Anthem,10E,一度耳にすれば、天使の戦いの歌は永遠に聞き手の一部となる。
Knight of Dusk,10E,全力で来るがいい。 お前の血をこの剣に塗りこめてやる。
Goblin King,10E,王となるため、ナムスギルはブログを謀殺した。そのブログもアンクフルを、アンクフルはヴィッデルを、ヴィッデルはロルを、ロルはアルロックを ……
Duct Crawler,10E,"親分がこいつを訓練しろって言ったのさ。 襲えって言ったら――フラーグを食っちまった。 走れって言ったら――逃げちまった。 うまくいったな！
――ゴブリンの洞窟探検家、ドリッグ"
Goblin Piker,10E,棒のどっちが尖っているか理解ができたことで、彼は警備役に昇格した。
Goblin Sky Raider,10E,ゴブリン語の「飛行」をもう少し正確に訳すと「遅い落下」になる。
Grave Pact,10E,"忠誠の絆は、墓穴の中までつながっているのだ。
――隆盛なるエヴィンカー、クロウヴァクス"
Gravedigger,10E,副葬品がいっぱいの棺は、中味がいっぱいの貴重品箱と同じだ――どちらも泥棒にとって魅力的だという点で。
Grizzly Bears,10E,"ドミナリアのあらゆる不思議の中で、生命の仕組みこそ忘れることはできないものだ。弱肉強食の関係が覆されることもなく、古来の力に抗うこともないのだから。
――獣たちの女帝ジョルレイル"
Hill Giant,10E,幸運なことに、丘巨人には人間が簡単に隠れられる大きな死角がある。 不幸なのは、この死角が彼らの足の裏の下にあることだ。
Holy Day,10E,"今日は祝宴でこの地も平和だが、戦争が終わったわけではない。 血を求める心はしまっておくがいい。明日にはそれが必要となろう。
――サマイトの癒し手、カリム"
Honor Guard,10E,一人の力は 十人の勇気。
Horseshoe Crab,10E,"ふーん、虫みたいだな。 割ってみて、味も似てるか調べてみよう！
――ゴブリンの船室係、スクイー"
Howling Mine,10E,伝説によれば、その鉱山は中で死んだ者たちの最期の言葉をわめくのだという。
Hunted Wumpus,10E,一匹獲れば、十二人もの人間の一ヶ月分の食料になるんだ。
Hypnotic Specter,10E,被害者は目を見ればわかる。血走った目から叶わぬ夢を流しているからだ。
Icy Manipulator,10E,炎の中には混沌の火花と、命の種である破壊とがある。 氷の中には完璧な平穏と、完璧な秩序と、静かなる死とがある。
Tundra Wolves,10E,"不気味な叫びが聞こえた。狼たちが凍れる野のあちこちから仲間を呼び集めているのだ。
――オネイアンの斥候"
True Believer,10E,彼の確信は偉大なもので、単なる事実などには心揺さぶられない。
Kraken's Eye,10E,鏡の如く明るく、海の如く暗い。
Lava Axe,10E,そらよッ！
Lightning Elemental,10E,"稲妻のきらめき、波のひと砕き、
彼は生から墓所の休息へと移っていった。
――ウィリアム・ノックス「死すべきもの」"
Llanowar Elves,10E,"小枝を踏み折れば、骨を折ってあがないとする。
――ラノワールのエルフの、侵入者への処罰"
Looming Shade,10E,その姿は、暗がりの向こうからの予期せぬ突風に押されるかのように、一つかたちに留まることがない。
Lord of the Undead,10E,死すとも嘆くことはないのだ、愛しき者よ。 死すれば、さらに偉大なる者に仕えることになる――我だ。
Lumengrid Warden,10E,管理人が見張るのは、終わらざる進化の海。
Mahamoti Djinn,10E,マハモティ・ジンは大気の精霊たちの中でも高貴な血筋につながり、風の翼で空を駆ける。 彼は計略と詐術の名手であり、戦場はもちろん、賭博場においても危険な存在となる。
Loxodon Mystic,10E,神秘家の長老は静寂の誓約を非常に真摯に守るため、その存在に近づいた者にすらそれを強要する。
Megrim,10E,"苦痛は道具であり技術だ。 道具と一緒で研ぎ澄まさなくちゃいけないし、 技術と一緒で鍛えなきゃいけない。
――陰謀団の拷問官、フックス"
Might of Oaks,10E,おいらがこいつをどこに植えるか、当ててみな！
Millstone,10E,ひとりならぬ魔術師が、石臼の無慈悲な挽き音によって狂気に追いやられた。
Mind Rot,10E,"精神攻撃の一番美しいところは、犠牲者がそれを覚えていないことだ。
――ヴォルラス"
Nantuko Husk,10E,"魂は光を投げかけ、死はその影となる。 光がかすれていくとき、生と死は一つになる。
――ナントゥーコの教え"
Natural Spring,10E,"宝石にも金にも飲みこまれはせぬ。 文明が交易しているものを、自然は単に生み出している。
――マローの魔術師モリモ"
Naturalize,10E,"まあ、なかなかの花瓶にはなるだろうな……。
――ソルデヴィの機械魔術師、アーカム・ダグスン"
Nightmare,10E,その蹄の響きは、夢を絶望に変えてしまう。
Orcish Artillery,10E,"奴らが俺の兵を殺したがってるって？ つき合ったろうじゃないか。
――カーゾグ将軍"
Ornithopter,10E,"スラン帝国の遺物の改良を任せていただき、これほど光栄なことはありません。 この業績によってわたしの名が歴史の片隅に残ることになれば、それは望外の幸せ。
――徒弟時代のウルザ"
Pacifism,10E,グラックは生まれて初めて、ほんわかふわふわした気持ちになった。
Angelic Wall,10E,"祖神様は我らには理解できないやりかたで我らを守ってくださっている。
――秘教の古老"
Time Stretch,10E,今という時間は、これからもいくらでもあるさ。
Plague Beetle,10E,この名前がつけられたのは奴らが伝染させる病気からなのか、それとも奴らが繁殖するその速さからなのか、誰も知らない。
Puppeteer,10E,"自由意志とはおかしな物だ。 無くても違いはわからないのに。
――ラクァタス大使"
Raging Goblin,10E,彼は世界に対して怒り、家族に対して怒り、自分の人生に対して怒っていた。 だが、だいたいは理由もなく怒っていたんだ。
Rampant Growth,10E,自然は問題の解決法を自ら育て上げる。
Ravenous Rats,10E,このネズミらにとって敬意を表すべきものなんか何もない。 何を見てもエサだと思うんだから。
Severed Legion,10E,アフェットでは、日が落ちると誰もノックに応じない。
Relentless Assault,10E,慈悲だと？ 慈悲ってのは遊び場での代物だ。戦場のものじゃない。
Reminisce,10E,過去への扉が少しでも開いていれば、過去がその蝶番を吹き飛ばしてしまう。
Remove Soul,10E,敵に兵士が与えられなければ、勝利も与えられない。
Rod of Ruin,10E,ロッドは古き時代の遺物だよ……残酷で不道徳で陰険な時代のね。
Rootwalla,10E,ルートワラにこっそりと忍び寄ろうとしてみれば、正面から堂々といくより倍も難しいことに突然気がつくだろう。
Royal Assassin,10E,隠密行動に長けた凄腕の暗殺者は、注意深く犠牲者を選ぶ。彼らが頼むのは腕っぷしではなく、タイミングと正確さだ。
Bloodfire Colossus,10E,体内の炎を抑えるには、あらんかぎりの力を使わなければならなかった。
Angelic Chorus,10E,栄光ある者達の合唱は、邪悪なる者達の葬送歌。
Angelic Blessing,10E,必滅の身であることを知っている戦士だけが、不滅の力に支えられる。
Rock Badger,10E,"そいつが砦に突っ込んできたとき、熊と見間違ったんだ。 塁壁を引き裂き護衛を真っ二つにしたとき、とにかく熊であってくれと願ったよ。
――バリスタの護衛"
Mobilization,10E,戦争は、力と勇気と数で勝利する――とりわけ、数が重要だ。
Scathe Zombies,10E,"うなり、うごめき、そいつらは立ち上がる。
言葉もなし、その目に動きもなし。
それは夢だとしても、あまりに奇妙なこと。
こんな死人が蘇るなど。
――サミュエル・コールリッジ
「老水夫行」"
Sea Monster,10E,モンスターが神話に過ぎないと信じるのはたやすい――お前の船を、150トンもの神話が叩き潰しに来るまでの話だが。
Seedborn Muse,10E,"彼女の声は、野生であり獰猛であり純真だ。
――ドルイドの見習いカマール"
Sengir Vampire,10E,帝国には栄枯盛衰があるが、邪悪さは不滅だ。
Serra Angel,10E,彼女の剣はどんな聖歌隊よりも美しく歌う。
Shivan Dragon,10E,まぎれもなくシヴの山々の主である。
Rootwater Commando,10E,ルートウォーターのマーフォークを見かけることは少なくなった。でもエルフの死骸は前と変わらずたくさん見つかるんだ。
Skyhunter Patrol,10E,"我々レオニンは、空を飛ぶことで平原を制圧してきた。
――黄金の若人ラクシャ"
Soul Feast,10E,"生ある者の血の匂いがする。 皮膚の下を滑る濡れた音が聞こえる。 その招きに私の飢えが逆らうことなどできぬ。
――センギアの吸血鬼ユーリ"
Soul Warden,10E,"魂はよく注意して数えよ。失われた魂がないかどうか確認せよ。
――ヴェクの教え"
Spellbook,10E,"あの賢い女性は学んだことをすべて本に書き記したんです。ページがインクで真っ黒になると、白いインクでまた書き始めたんです。
――銀のゴーレム、カーン"
Spined Wurm,10E,その背骨は鋸の歯のような働きで、縄張りの植生にはっきりとした跡を残す。
Spineless Thug,10E,奴らは背骨がない分、残忍さで埋め合わせているんだよ。
Sudden Impact,10E,"何かする前に考えた方がいいなんてやつもいるさ。 そいつらは全部の選択肢を考えてる間に――俺がそいつらを殺しちまうんだがな。
――溶岩魔道士、ドレイヴァス"
Suntail Hawk,10E,その眼は輝く太陽、その叫びは身を切る風。
Telepathy,10E,"問題は、私が考えを読めるかじゃない。 読むに値する考えにあたったことがあるかだ。
――ラクァタス大使"
Thieving Magpie,10E,他の鳥は巣を作るために小枝を集める。 カササギは巣を作るために宝石を盗むんだ。
Threaten,10E,ゴブリン式のやる気をおこさせる方法は、乱暴だが効果的だ。
Tidings,10E,"手紙は何枚にも渡っていたけど、知りたかったことはすべて使者の顔を一目見ればわかったよ。
――練達の魔術師バリン"
Wall of Wood,10E,オークの木こりは、夜には刃を研ぎ、次の昼の労働のために疲れを癒していた。 彼らが目覚めて目にしたのは、準備万端の森だった。
Traumatize,10E,"よく学んだ頭には、学問だの知識だのが重く詰まっている。 自分の重みで崩れてしまいそうだ。
――ラクァタス大使"
Treetop Bracers,10E,重力っていうものは、使い方次第さ。
Underworld Dreams,10E,"眠気を誘うような思考の洞窟の暗い奥で、夢は日中の様々なものが落としていった欠片から巣をつくるのだ。
――ラビンドラナート・タゴール"
Unholy Strength,10E,その力は、魂を縮めた分、肉体を強化する。
Venerable Monk,10E,加齢によって肉体は衰えていくが、魂は活気づいていく。
Verdant Force,10E,放っておけば、自然はあらゆる器からあふれ、あらゆる制限を倒し、あらゆる境界を越える。
Gaea's Herald,10E,ガイアは荒々しき自然の声で歌う。数千もの咆哮、囁き、鳴き声、そのどれもが無視などできない。
Youthful Knight,10E,理想は鎧よりも彼の身体に合う。
Viridian Shaman,10E,彼女の姿は、自然の世界の生ける象徴であり、それを脅かす物に対しては敵と映る。
Warrior's Honor,10E,"高潔なる戦士も、勝ち目の無い戦いに面する日はやってきます。 彼女はその日を、いつもと変わらない一日として迎えるでしょう。
――聖なる報復者アズマイラ"
Loyal Sentry,10E,我が目的は単純だ。あらゆる手段を以ってお前を止め、砦の中を決して見せぬことだ。
Pyroclasm,10E,"大気が燃えるとき、深呼吸ができるのは死だけです。
――ボガーダンの魔道士"
Cloud Elemental,10E,空民の空の城の周りは、剣であり盾でもある生命ある雲で囲まれている。
Wurm's Tooth,10E,ワームは欺かない。 そいつの口が開いたら、お前を食うつもりだ。
Doomed Necromancer,10E,多くの屍術士が同じ遺言を残す――不死の儀式の終了だ。
Terramorphic Expanse,10E,二歩北へ進めば不安定な未来、南へ進めば不穏な過去、東に進めば今日この日、西へ進めば偉大なる未知。
Plagiarize,10E,君は私の考えてることを考えてるってわけ？
Seismic Assault,10E,大地は炎を武器にする。
Hurricane,10E,"ドレイクの壮大さをうらやんではいけない。 あの優雅さなど、突風で互いにぶつかり合うようになれば消し飛んでしまうものなのだから。
――マローの魔術師モリモ"
Twincast,10E,模倣は最も危険な形のお世辞だ。
Persuasion,10E,熟達の魔道士が何を集めるのか、明らかにはなっていない。
Spiketail Hatchling,10E,水面の波を避けることで、魔法の波を避ける練習をする。
Flashfreeze,10E,"自然だ？  火だ？  ふんっ！  どちらも混沌としていて、支配できるものではない。 氷は構造を持ち、整然とし、羽のように軽く、氷河のように力強い。 氷の中にこそ力があるのだ！
――霧氷風の使い手、ハイダー"
Cryoclasm,10E,テリシアの人々は、まるで硬い大地の上のように氷の平原で生活していた。 "雪解けの時"が裂け目を作るまでは、誰もその違いを気に留めもしなかった。
Deathmark,10E,"雪の結晶に同じものが無いってのが本当なのを願うね。これと同じ物なんかもう見たくもないよ。 さあ、遺体を片付けよう。
――キイェルドーの巡回兵、タングブランド・ゲルドソン"
Karplusan Strider,10E,徘徊者の長く大またな足取りは、深雪の中を素早く動けるよう適応したものだ。
Luminesce,10E,"白き盾は腕に結びつける磨かれた鋼などではありません。胸の中に燃える信念なのです。
――白き盾の騎士団の団長、
ルシルド・フィクスドッター"
Ambassador Laquatus,10E,人生はゲームさ。 重要なのは、君がプレイヤーなのか駒なのかってことだけだ。
Minions' Murmurs,FUT,"失敗を犯したために死ぬ運命を負わされた者どもは、すぐに助言を与えてくれる。 失敗から得た知識に耳を傾けぬ手はないだろう？
 ――アーボーグのラタドラビック"
Samite Censer-Bearer,FUT,サマイトの錬金術師は、退いていく塩の砂丘の残留物から、香り高い治癒の原料を抽出した。
Sliversmith,FUT,数世紀もの労働の結果、彼らが生み出したものは模倣元を数で凌駕するに至った。
Wrap in Vigor,FUT,自然魔道士の中には、ドミナリアにいまだ渦巻く時間のエネルギーを知らずに力とするものがいる。 彼らが癒しの魔術と思っているものは、実際は時間を操作しているのだ。
Lost Hours,FUT,"お前の考えなど、空っぽの頭ほどの面白さも無いね。
 ――髑髏占い師、ゴーガル"
Bound in Silence,FUT,永遠に延期された戦いは勝ったも同然。
Mistmeadow Skulk,FUT,自分の農作物に悪巧みを働く悪霊がいると信じたドーヨーは、見通しを良くするために畑を全部刈り取った。
Riftsweeper,FUT,裂け目の生き物は自然のものじゃない。 あの忌まわしいものたちは、二度とガイアの身体を踏みつけはしないだろう。
Shunt,10E,アランジルの心には、ルビーのように輝く堅固な怒りが満ちた。 その鋭い刃は、戦争の法則をも書き換えた。
Manabarbs,10E,"人々がなぜ諸刃の剣が良くないというのかわからないな。 剣なんだぞ。刃が二つもある。
――ピット・ファイター、カマール"
Shatterstorm,10E,摩訶不思議な魔力の魔術具が、煙吹く消し炭の結末を迎えるまで、あっという間。
Lavaborn Muse,10E,"彼女の声は、破滅であり苦痛であり終焉なんだ。
――溶岩使いマトック"
Scoria Wurm,10E,真夜中、シヴの地の下からホーホーという鳴き声がこだましてくる。ワームどもが人間の歴史より古い時代の歌を歌っているのだ。
Flamewave Invoker,10E,最も謙虚なゴブリンの中にさえ、遥かな力が秘められている――遥かにひどい物でもあるが。
Fists of the Anvil,10E,グロンの頭には様々な方法がめぐったが、どれもこれも気づかなければいいものばかりだった。
Goblin Elite Infantry,10E,連中の手柄話の勇ましいこと。
Thundering Giant,10E,巨人が現れるとき、姿が見える二、三秒前にそれを感じることができた。
Bloodrock Cyclops,10E,"サイクロプス語の単語は五十語しかなくて、その内の十語が「殺す」って意味なんだ。
――アーテイ"
Starlight Invoker,10E,星座は我が一族の壊れた歴史を追う光のタペストリーを成します。 日毎夜毎、私にはその模様を編み上げるよう求める輝く存在を感じるのです。
Furnace Whelp,10E,ドラゴンの子供には、人間とは何なのか理解できない――殺されるのがいやなら、なんで彼らは肉と宝物でできてるんだろう？
Quirion Dryad,10E,"自然外の影響に順応した自然の力を侮るべからず。
――マローの魔術師モリモ"
Upwelling,10E,フレイアリーズは終わらない夜明けを、そして永遠の命の日を約束した。 その約束は、恐怖されるとともに崇敬された。
Joiner Adept,10E,才能ある弟子はあらゆる物を作り上げる。 その師はあらゆる物を可能にする。
Scion of the Wild,10E,何十万もの絶滅の復讐心。
Recollect,10E,"骨は彼らの過去を語ってくれる――言葉を理解できるのならね。
――サヴラ"
Sylvan Scrying,10E,数週間前に一瞥しただけでも、故郷の景色はエルフの心に残り続ける。
Yavimaya Enchantress,10E,彼女の根は、彼女と森の願望とをつないでいる。
Civic Wayfinder,10E,ここの道は安全とは言えないな。 こっちだ。市場まで戻ろう。
Aggressive Urge,10E,ただ一つの突撃に集中された、荒々しい自然の力そのもの。
Pincher Beetles,10E,"ずるいぞ！  いつから虫が俺を食う番になったんだ？
――ゴブリンの船室係、スクイー"
Craw Wurm,10E,このワームのいちばんの恐ろしさは、木々を砕いて森を進むときのすさまじい音にある。 その音は木々の間で激しくこだまし、まるで自分がその中心にいるような錯覚を起こさせるのだ。
Condemn,10E,"判事どもなら、全部の書類に署名して、それから判決といくんだろう。 だが、俺が裁きを下すのは今だ！
――ボロスのギルド魔道士、アラヴネク"
Viashino Runner,10E,"こっちいって、あっちいって、飛びつこうと思ったら、その前に頭を飛び越えられてどっかいった。
――ゴブリンの略奪者ジュラ"
Smash,10E,ラヴニカの法が守るのは、市民ではなく産業だ。 古くなった装具は修理せずに壊し、工場の金庫にさらに金を積み上げるのだ。
Bogardan Firefiend,10E,"今度、暖炉のそばで丸くなって休んでいればなんて言うやつがいたら、あの世行きだからね。
――ウェザーライト号のミリー"
Shivan Hellkite,10E,ドラゴンのウロコを削って巨大な盾を作ることができる。ただし、削るための道具であるドラゴンの歯が手に入ればの話だが。
Flowstone Slide,10E,"まるで雪崩だ。 歯のある。 追ってくるのさ。 坂を上ってな。
――ヴィーアシーノの飛脚、フリントフット"
Nomad Mythmaker,10E,荒野の草原では、歴史は塵の中に消えてしまう。 神話作家のみがそれをありしまま、あるまま、あろうままに残すことができる。
Windborn Muse,10E,"彼女の声は、正義であり純潔であり冷酷なのだ。
――復讐の天使アクローマ "
Kjeldoran Royal Guard,10E,キイェルドーの近衛隊は凍りついたツンドラの上に立ち、王への誓いを口にしつつ矛を掲げている。
Righteousness,10E,信じることの力が最も強い力となることもある。
Beacon of Immortality,10E,洞穴は光に満ちている。 幾千もの光が注ぎだし、そして一つにと溶け合うのだ。
"Cho-Manno, Revolutionary",10E,もはやメルカディアの仮面が真実を覆い隠すことはできぬ。 ついに我らの時代がやってきたのだ。
Nix,FUT,"きちんとやるのに近道なんか無いさ。 造物主様も、最初に作った世界にゃ後悔してるだろう。
 ――囚人ギスリ"
Horizon Canopy,FUT,偉大なる葉は足元で跳ね返る。 踏みつけてもそれを荒らすことはできず、ただ甘く香ばしい匂いが立ち上るのみ。
Graven Cairns,FUT,カー＝センギアのシャーマンが言うには、日が沈むのは、崖に彫られた苦痛に満ちた視線に耐え切れないからだそうだ。
Char-Rumbler,FUT,ドミナリアが癒され、新たな生命の形が再びマナで満ちた地に適応しようとする中、精霊は世界に満ちていった。
Rift Elemental,FUT,"裂け目が自分自身をうろつくようになったら、それを癒すのは楽じゃない。
 ――テフェリー"
Grove of the Burnwillows,FUT,木立ちが最も美しい季節は春だ。燃えさしの蕾から若葉が開き、火の子の流れを生み出すのだ。
Muraganda Petroglyphs,FUT,魔道士の中には、巻物や書を捨て、古木の根元や聖なる石から学ぼうとするものがいる。
Thornweald Archer,FUT,彼らの鏃にはバジリスクの眼が、矢羽にはコカトリスの翼が用いられている。
Imperiosaur,FUT,"古き強力な力が谷を乗っ取ったのです。 かつての住人には同情しますが、大地そのもののためには喜ばしいことです。
 ――ムラガンダのドルイド、オランティ"
Spellwild Ouphe,FUT,"奴らの大きくて光る目は、見ているだけで催眠術にかかりそうに思えるだろう。 実際はその逆だ――あらゆるものに見られて恍惚としているのは奴らの方だ。
 ――呪文乱れのドルイド、バレッキ"
Foresee,FUT,時を巻き上げ、時を見上げよ。
Rites of Flourishing,FUT,踊ろう！ そして螺旋に力を！ これはガイア自身の臍帯だ。我々を肥やすために大地がくれた豊かなる恵みなんだ。
Storm Entity,FUT,ドゥエルディアの魔道士は死しても玉座の国に入ることはない。 代わりに、彼らの魂は偉大なる魔法のために用いられるのだ。
Centaur Omenreader,FUT,前兆読みの知識は伝説に達している。 あらゆるものは氷の間を危険を冒して何マイルも旅し、彼らの助言を求めるのだ。
Bloodshot Trainee,FUT,フンっ！ いつかはこいつをぶん投げてやる … … でなきゃ … … 転がして … … フンっ … … 突付いて崖から落としてやる。
Lucent Liminid,FUT,それは太陽の女神の使者であり、透き通ったガラスを彼女の光が抜けたところに映し出される。
Pact of Negation,FUT,常に裏切りを予測する者が落胆することはまず無い。
Yixlid Jailer,FUT,私には、ここに縛られた魂を知り、そのあらゆる面を見るための永遠の時がある。 しかし、今からしばしは、彼らには覆面と猿轡がなされ、他の誰に知られることもなくなるだろう。
Slaughter Pact,FUT,死は終わりの始まりに過ぎない。
Force of Savagery,FUT,"生命を創り上げて放棄することはできません。 滋養を与え、育てることで、それは成熟した力を見せるのです。
 ――フレイアリーズ"
Blood Knight,PLC,彼は燎原の火の怒りであり、火山の煮えたぎる血である。 彼が戦いを挑むのはお前が誤ちを犯したからではなく、お前がそこにいたからだ。
Ridged Kusite,PLC,"それが与えるのは、影が与えねばならぬ力の味わいだけだ。 だが、それだけでも実に酔いやすいワインだな。
――アーボーグのラタドラビック"
Rathi Trapper,PLC,絡み合う蔦、臭いを放つ闇、麻痺の毒、這いずり回るし死。 沼はそれ自身が、自然ならざる者により利用されるのを待っている自然の罠だ。
Magus of the Tabernacle,PLC,かの幕屋の信奉者たちは、ペンドレル峡谷からの力と繋がることにより、崇拝と孤立という矛盾した要求を広めている。
Firefright Mage,PLC,数千年に渡るゴブリンの軍事戦術の進歩の結果、トーゴ四世はほとんどの者が火を怖がることを発見した。
Auramancer's Guise,PLC,"仮面が隠しているものではなく、それが明かすものを考えるのだ。
――オーラ術師、ダイガード"
Seal of Primordium,PLC,"我は平易成すもの。すべての術策を地に引き込む根。
――印章の銘文"
Vedalken Mastermind,10E,ヴィダルケンは他の生き物を冷めた目で見ている。彼らは実験道具か研究対象に過ぎないのだ。
Merfolk Looter,10E,"いまやマーフォークの物となる。
――難破船への祈り"
Peek,10E,心と心の間を読まなければならないこともあるんだ。
Aura Graft,10E,盗むのとはちょっと違うよ。 借用の延長みたいなもんだね。
Aven Fisher,10E,エイヴンが食べ物を捕るために使う槍は、いつでも身を守る武器になるだろう。
Hate Weaver,10E,私の憎悪で、そなたの怒りをもっと燃え上がらせてやろう。
Might Weaver,10E,我が力でそなたの決意を固めよう。
Rage Weaver,10E,私の情熱で、そなたの勝利に拍車をかけよう。
Sky Weaver,10E,私の英知でそなたに翼を与えよう。
Spirit Weaver,10E,私の希望をそなたの盾としよう。
Utopia Vow,PLC,私はこの地が癒えるまで、この実とその苗を守ります。 私の命はドミナリアのものです。
"Urborg, Tomb of Yawgmoth",PLC,"ヨーグモスの屍は宇宙にとっての傷跡だ。 彼の穢れた血は滲み出し、最後の呪いで土地を汚染している。
――テフェリー"
Kor Dirge,PLC,ラースの新たなエヴィンカーは、暴力的なモグを排除して新たな奴隷種族を定めた。それはまた彼女の猫族としての優雅さを案じさせるものだった。
Retether,PLC,裂け目は無限の時の流れにまで到達し、様々に分岐した過去の創造物を現在にもたらしている。
Magus of the Bazaar,PLC,物を商う者もあれば、秘密を商う者もある。 私が提供するのは、未来へ赴いた魂がもたらす、可能性という名の珍しい硬貨だ。
Skirk Shaman,PLC,シャーマンの垢だらけの手にかかれば、スカーク峠の乾燥薬草の薬は恐慌の表情となる。
Phantom Warrior,10E,"この世界には吹雪の中の雪片と同じほどの幻影の床がある。 我々は一つの夢から覚めて別の夢に至るのだ。
――ラルフ・ウォルド・エマーソン「幻想」"
Cloud Sprite,10E,繊細なスプライトは、サプラーツォのためにメッセージを運んではいるが、メルカディアの汚らしい市場には絶対に着地しようとしない。
Telling Time,10E,「時間の把握」が「時間の掌握」になった時が熟達したと言える時だ。
Academy Researchers,10E,彼らが最新の学説を振りかざすさまは、まるで戦士の武器のようだ。
Fog Elemental,10E,"こいつは完璧な歩哨だ。 中を抜けられるのは、許可された者だけなんだから。
――テフェリー"
Reviving Dose,10E,サマイトの癒し手たちは、ひどい味の霊薬を甘味料や茶と混ぜることはしない。 二服目を与えられる恐怖は、戦士を立ち直らせるには十分だ。
Samite Healer,10E,癒し手は、最終的には、霊的かつ肉体的な完全さという天の賜物を獲得する。 最も献身的な者はまた、その肉体的な完全さを他者に分け与える力を授かる。
Skyhunter Prowler,10E,空狩人の不寝番は、疲れを知らぬ翼竜同様に長い間評価されている。
Ghost Warden,10E,"運命とは鉄格子のように、絡み合いながらも頑丈で変わらないものだと思っていました。 しかしそれは、何かの力が運命の格子をねじ曲げて私の命を救ってくれるまでのことでした。
――旅の語り部、イルロモフ"
Bandage,10E,命にとっては、一寸先は闇だ。 癒し手にとっては、その一寸が貴重なのだ。
Hail of Arrows,10E,"我が指示あるまで、矢一本も放ってはならぬ。 我が指示あらば、永岩城に矢一本も残してはならぬ。
――武野御大将"
Steadfast Guard,10E,お前の舌はそのお喋り穴にしまっとけ、メルカディア野郎。銀色の甘言だの金色の賄賂だのは、都市の外に出たらそんなに光りゃしないんだぞ。
Wall of Swords,10E,侵略者の前に浮かんだ数え切れないほどの刃の切り刻む音が、空気に響いていた。それはまるで見えざる手の密集軍が抱える武器のようだった。
Icatian Priest,10E,ひざまずいたグレンデルは、僧侶の冷たく乾いた手が傷を覆うのを感じた。 数時間後に気づいたとき、彼は戦場で敵の血にまみれながら勝利を手にしていた。
Aura of Silence,10E,すべての沈黙が容易く破られるわけではない。
Tempest of Light,10E,運命の導きに従わすべく、すべてを真の姿に戻そう。
High Ground,10E,戦場では、一般社会と同じように、立っている場所こそが物を言うのだ。
Augur il-Vec,FUT,それでこの流刑が終わるのなら、私の生命はお前のものだ。
Llanowar Augur,FUT,私は時代遅れなのです。 この手の中の未来こそがすべてです。
